temporal_condition,excluded_local_date,province,block_id,metric,b5,b6,raw_b6_minus_b5,oriented_improvement
exclude_2026-06-16,2026-06-16,hochiminh,1,heldout_temporal_demand_capture,0.15753720228229962,0.20526513274177677,0.04772793045947715,0.04772793045947715
exclude_2026-06-16,2026-06-16,hochiminh,1,normalized_heldout_capture,0.26343176830769643,0.34324182546534787,0.07981005715765144,0.07981005715765144
exclude_2026-06-16,2026-06-16,hochiminh,1,heldout_recall_2km,0.3648251437014346,0.4412700310193278,0.07644488731789323,0.07644488731789323
exclude_2026-06-16,2026-06-16,hochiminh,1,temporal_incremental_coverage,0.212247345052826,0.2171860635434446,0.00493871849061861,0.00493871849061861
exclude_2026-06-16,2026-06-16,hochiminh,1,zone_jain,0.25608597651450987,0.2776446481110026,0.021558671596492718,0.021558671596492718
exclude_2026-06-16,2026-06-16,hochiminh,1,zone_gini,0.7695100838349669,0.7492322166234975,-0.020277867211469403,0.020277867211469403
exclude_2026-06-16,2026-06-16,hochiminh,1,mean_service_distance_km,3.8745731438264963,1.6317664408465293,-2.242806702979967,2.242806702979967
exclude_2026-06-16,2026-06-16,hochiminh,1,p95_service_distance_km,6.832857818579551,4.935047833922207,-1.8978099846573446,1.8978099846573446
exclude_2026-06-16,2026-06-16,hochiminh,1,redundancy_jaccard,0.029335693811807655,0.03291647822512339,0.003580784413315736,-0.003580784413315736
exclude_2026-06-16,2026-06-16,hochiminh,2,heldout_temporal_demand_capture,0.006159982760082242,0.18037952119113373,0.17421953843105148,0.17421953843105148
exclude_2026-06-16,2026-06-16,hochiminh,2,normalized_heldout_capture,0.02138465254684798,0.6261954842204295,0.6048108316735815,0.6048108316735815
exclude_2026-06-16,2026-06-16,hochiminh,2,heldout_recall_2km,0.02007900418762274,0.44998692371953203,0.42990791953190927,0.42990791953190927
exclude_2026-06-16,2026-06-16,hochiminh,2,temporal_incremental_coverage,0.09543436524076462,0.09967561468732761,0.0042412494465629835,0.0042412494465629835
exclude_2026-06-16,2026-06-16,hochiminh,2,zone_jain,0.33182088739761384,0.3927378338511277,0.060916946453513865,0.060916946453513865
exclude_2026-06-16,2026-06-16,hochiminh,2,zone_gini,0.7041553997146626,0.6504497539681273,-0.05370564574653525,0.05370564574653525
exclude_2026-06-16,2026-06-16,hochiminh,2,mean_service_distance_km,4.389146992043104,1.3342329896132583,-3.054914002429846,3.054914002429846
exclude_2026-06-16,2026-06-16,hochiminh,2,p95_service_distance_km,16.11080048083031,4.479331560955123,-11.631468919875186,11.631468919875186
exclude_2026-06-16,2026-06-16,hochiminh,2,redundancy_jaccard,0.03382389585218543,0.021369732285227903,-0.01245416356695753,0.01245416356695753
exclude_2026-06-16,2026-06-16,haiphong,0,heldout_temporal_demand_capture,0.0,0.1233852435803493,0.1233852435803493,0.1233852435803493
exclude_2026-06-16,2026-06-16,haiphong,0,normalized_heldout_capture,0.0,0.7939348820001637,0.7939348820001637,0.7939348820001637
exclude_2026-06-16,2026-06-16,haiphong,0,heldout_recall_2km,0.0,0.17540779247816143,0.17540779247816143,0.17540779247816143
exclude_2026-06-16,2026-06-16,haiphong,0,temporal_incremental_coverage,0.040409699051742076,0.046934571149594484,0.006524872097852408,0.006524872097852408
exclude_2026-06-16,2026-06-16,haiphong,0,zone_jain,0.2741449790443987,0.29979826043792984,0.025653281393531124,0.025653281393531124
exclude_2026-06-16,2026-06-16,haiphong,0,zone_gini,0.7554057813956387,0.7321112957617648,-0.02329448563387393,0.02329448563387393
exclude_2026-06-16,2026-06-16,haiphong,0,mean_service_distance_km,4.2624574534895325,1.8232261634075448,-2.4392312900819877,2.4392312900819877
exclude_2026-06-16,2026-06-16,haiphong,0,p95_service_distance_km,17.52633310294313,5.622934734206533,-11.903398368736598,11.903398368736598
exclude_2026-06-16,2026-06-16,haiphong,0,redundancy_jaccard,0.1978262462140769,0.09693877551020409,-0.10088747070387281,0.10088747070387281
exclude_2026-06-16,2026-06-16,haiphong,1,heldout_temporal_demand_capture,0.06898449605641724,0.1191385975930104,0.050154101536593165,0.050154101536593165
exclude_2026-06-16,2026-06-16,haiphong,1,normalized_heldout_capture,0.18248966378856613,0.3151659265758635,0.13267626278729738,0.13267626278729738
exclude_2026-06-16,2026-06-16,haiphong,1,heldout_recall_2km,0.16796355482222225,0.20799503117862794,0.04003147635640569,0.04003147635640569
exclude_2026-06-16,2026-06-16,haiphong,1,temporal_incremental_coverage,0.1333382002075053,0.1711334905361244,0.037795290328619086,0.037795290328619086
exclude_2026-06-16,2026-06-16,haiphong,1,zone_jain,0.1687308282582452,0.16230234243460173,-0.0064284858236434705,-0.0064284858236434705
exclude_2026-06-16,2026-06-16,haiphong,1,zone_gini,0.8491796200087198,0.854763401020906,0.005583781012186151,-0.005583781012186151
exclude_2026-06-16,2026-06-16,haiphong,1,mean_service_distance_km,5.116489466873193,5.925179675669162,0.8086902087959693,-0.8086902087959693
