partition_mode,block_seed,province,block_id,metric,b5,b6,raw_b6_minus_b5,oriented_improvement
kmeans,6,hanoi,0,temporal_incremental_coverage,0.337440903126092,0.324838758267316,-0.012602144858775977,-0.012602144858775977
kmeans,6,hanoi,0,zone_jain,0.27183206257151893,0.26924663718799247,-0.002585425383526463,-0.002585425383526463
kmeans,6,hanoi,0,zone_gini,0.75507921719423,0.7560713951970861,0.0009921780028561145,-0.0009921780028561145
kmeans,6,hanoi,0,mean_service_distance_km,2.3120785500633687,1.8995878758741587,-0.41249067418921004,0.41249067418921004
kmeans,6,hanoi,0,p95_service_distance_km,10.131288678115846,6.080674149035105,-4.0506145290807405,4.0506145290807405
kmeans,6,hanoi,0,redundancy_jaccard,0.06996664779726915,0.06366388787264074,-0.006302759924628407,0.006302759924628407
kmeans,6,hanoi,1,heldout_temporal_demand_capture,0.0,0.17378109902374303,0.17378109902374303,0.17378109902374303
kmeans,6,hanoi,1,normalized_heldout_capture,0.0,0.8694545406425115,0.8694545406425115,0.8694545406425115
kmeans,6,hanoi,1,heldout_recall_2km,0.0,0.4705133151057312,0.4705133151057312,0.4705133151057312
kmeans,6,hanoi,1,temporal_incremental_coverage,0.13961411514231636,0.026262677247104613,-0.11335143789521175,-0.11335143789521175
kmeans,6,hanoi,1,zone_jain,0.4285459708543886,0.5093958574603377,0.08084988660594905,0.08084988660594905
kmeans,6,hanoi,1,zone_gini,0.6180862082516168,0.5469340292084568,-0.07115217904315996,0.07115217904315996
kmeans,6,hanoi,1,mean_service_distance_km,1.945185950002247,0.9660145105192383,-0.9791714394830088,0.9791714394830088
kmeans,6,hanoi,1,p95_service_distance_km,11.195857222815281,2.2366762783507093,-8.959180944464572,8.959180944464572
kmeans,6,hanoi,1,redundancy_jaccard,0.07502223684052774,0.018877289078399917,-0.05614494776212782,0.05614494776212782
kmeans,6,hanoi,2,heldout_temporal_demand_capture,0.0,0.18553438693297913,0.18553438693297913,0.18553438693297913
kmeans,6,hanoi,2,normalized_heldout_capture,0.0,0.8928635386635615,0.8928635386635615,0.8928635386635615
kmeans,6,hanoi,2,heldout_recall_2km,0.0,0.3492502320127517,0.3492502320127517,0.3492502320127517
kmeans,6,hanoi,2,temporal_incremental_coverage,0.13961411514231636,0.025525921564253668,-0.1140881935780627,-0.1140881935780627
kmeans,6,hanoi,2,zone_jain,0.36967595495614153,0.4413409573955262,0.07166500243938467,0.07166500243938467
