pair_unit,budget_fraction,reference,baseline,metric,higher_is_better,n_pairs,raw_reference_minus_baseline_mean,oriented_improvement_mean,oriented_improvement_median,bootstrap_ci95_low,bootstrap_ci95_high,win_share,tie_share,wilcoxon_p_two_sided
city,0.05,B6_evspark_cover,B5_static_coverage,zone_jain,True,5,0.03801596295817847,0.03801596295817847,0.04266807710014875,0.02563733340206173,0.04889470060565193,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B5_static_coverage,zone_gini,False,5,-0.03404115012427913,0.03404115012427913,0.03794946766866936,0.02303920479876047,0.043814083144637195,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B5_static_coverage,mean_service_distance_km,False,5,-2.0964805326949474,2.0964805326949474,2.265745942432203,1.1519007151342326,3.021510619481645,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B5_static_coverage,p95_service_distance_km,False,5,-9.133487281575729,9.133487281575729,6.811701759188694,5.247437507306008,13.869838655984136,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B5_static_coverage,redundancy_jaccard,False,5,-0.12620095303879278,0.12620095303879278,0.05955987361926479,0.02736030132594975,0.2602716099466307,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B5_static_coverage,runtime_seconds,False,5,-0.14908724573327467,0.14908724573327467,0.018234284666505122,0.009855331733281975,0.3201188166666422,1.0,0.0,0.0625
city,0.1,B6_evspark_cover,B1_random,heldout_temporal_demand_capture,True,5,0.07769912359872055,0.07769912359872055,0.0705561503215693,0.036874828062429275,0.12013114809601326,1.0,0.0,0.0625
city,0.1,B6_evspark_cover,B1_random,normalized_heldout_capture,True,5,0.4488302889534446,0.4488302889534446,0.4499695388167083,0.41093911578186065,0.48375731105039754,1.0,0.0,0.0625
city,0.1,B6_evspark_cover,B1_random,heldout_recall_1km,True,5,0.08593903295443772,0.08593903295443772,0.05600708975556783,0.029925788567141082,0.14880694127829158,1.0,0.0,0.0625
city,0.1,B6_evspark_cover,B1_random,heldout_recall_2km,True,5,0.13858141124941367,0.13858141124941367,0.15961336851555644,0.059992520898931936,0.20210907599009303,0.8,0.0,0.125
city,0.1,B6_evspark_cover,B1_random,heldout_top25_recall_2km,True,5,0.14100335109843118,0.14100335109843118,0.13365079365079366,0.05346705564966432,0.21413092579934684,0.8,0.0,0.125
city,0.1,B6_evspark_cover,B1_random,temporal_incremental_coverage,True,5,0.021572541460944804,0.021572541460944804,0.030569157704933902,-0.017192684151833067,0.05269658336753073,0.8,0.0,0.3125
city,0.1,B6_evspark_cover,B1_random,bottom20_final_coverage,True,5,0.027924903793390833,0.027924903793390833,0.021108808320894804,-0.06073563688275867,0.10643748336476881,0.8,0.0,0.625
city,0.1,B6_evspark_cover,B1_random,zone_jain,True,5,0.036967306165870954,0.036967306165870954,0.04274130303970991,0.020695662463964253,0.05043290168360681,1.0,0.0,0.0625
