pair_unit,budget_fraction,reference,baseline,metric,higher_is_better,n_pairs,raw_reference_minus_baseline_mean,oriented_improvement_mean,oriented_improvement_median,bootstrap_ci95_low,bootstrap_ci95_high,win_share,tie_share,wilcoxon_p_two_sided
province_block,0.05,B6_evspark_cover,B1_random,redundancy_jaccard,False,15,0.055535234619686964,-0.055535234619686964,-0.02185404615712582,-0.10066398232797509,-0.02002008100717074,0.13333333333333333,0.0,0.0008544921875
province_block,0.05,B6_evspark_cover,B1_random,runtime_seconds,False,15,0.1969028608910968,-0.1969028608910968,-0.06075232100012424,-0.37790219071134973,-0.06019510348568353,0.0,0.0,6.103515625e-05
province_block,0.05,B6_evspark_cover,B2_poi_density,heldout_temporal_demand_capture,True,15,0.09274751394707122,0.09274751394707122,0.09363820013826578,0.05427130992959426,0.1349614823516181,0.8666666666666667,0.13333333333333333,0.0014737808438751421
province_block,0.05,B6_evspark_cover,B2_poi_density,normalized_heldout_capture,True,13,0.4686868825129331,0.4686868825129331,0.5409861386565809,0.292812804412724,0.6478668815456539,1.0,0.0,0.000244140625
province_block,0.05,B6_evspark_cover,B2_poi_density,heldout_recall_1km,True,15,0.09734095231447719,0.09734095231447719,0.08753358833308691,0.05369796231727213,0.14720159448909162,0.8666666666666667,0.13333333333333333,0.0014737808438751421
province_block,0.05,B6_evspark_cover,B2_poi_density,heldout_recall_2km,True,15,0.22857292176627803,0.22857292176627803,0.27360408450304197,0.13868155362637424,0.31467961858627763,0.8666666666666667,0.13333333333333333,0.0014737808438751421
province_block,0.05,B6_evspark_cover,B2_poi_density,heldout_top25_recall_2km,True,15,0.22455240373661428,0.22455240373661428,0.21052631578947367,0.12030152654363181,0.3376687030075187,0.6666666666666666,0.3333333333333333,0.005062032126267864
province_block,0.05,B6_evspark_cover,B2_poi_density,temporal_incremental_coverage,True,15,0.021692516749111997,0.021692516749111997,0.04668019658173233,-0.01882756308524424,0.0578411284850679,0.7333333333333333,0.0,0.1876220703125
province_block,0.05,B6_evspark_cover,B2_poi_density,bottom20_final_coverage,True,15,-0.05298004403151071,-0.05298004403151071,-0.04275699690043333,-0.16267464188143713,0.04790534842139964,0.4,0.0,0.52447509765625
province_block,0.05,B6_evspark_cover,B2_poi_density,zone_jain,True,15,0.051988105328044744,0.051988105328044744,0.05416119239096048,0.0398981140942458,0.06349415985842546,1.0,0.0,6.103515625e-05
province_block,0.05,B6_evspark_cover,B2_poi_density,zone_gini,False,15,-0.046429510252892006,0.046429510252892006,0.049782396036830434,0.03558231081785542,0.05640960399887648,1.0,0.0,6.103515625e-05
province_block,0.05,B6_evspark_cover,B2_poi_density,mean_service_distance_km,False,15,-3.3862919776113065,3.3862919776113065,2.139147373450367,1.7819334294684195,5.622286445310547,0.9333333333333333,0.0,0.0001220703125
province_block,0.05,B6_evspark_cover,B2_poi_density,p95_service_distance_km,False,15,-11.961186869405928,11.961186869405928,7.844341706476456,6.12999963723352,18.787583829815198,0.8666666666666667,0.06666666666666667,0.0012250235420688657
province_block,0.05,B6_evspark_cover,B2_poi_density,redundancy_jaccard,False,15,-0.26676155065994067,0.26676155065994067,0.22637640914549956,0.2081340264623446,0.33175725505670733,1.0,0.0,6.103515625e-05
province_block,0.05,B6_evspark_cover,B2_poi_density,runtime_seconds,False,15,0.19650749380004223,-0.19650749380004223,-0.06045880400006354,-0.37794098588328856,-0.06071075894501143,0.0,0.0,6.103515625e-05
province_block,0.05,B6_evspark_cover,B3_temporal_rank,heldout_temporal_demand_capture,True,15,0.09050386439565149,0.09050386439565149,0.09363820013826578,0.05050236876113665,0.13288466654320236,0.8,0.13333333333333333,0.0018714329102470324
province_block,0.05,B6_evspark_cover,B3_temporal_rank,normalized_heldout_capture,True,13,0.4602677688188568,0.4602677688188568,0.5409861386565809,0.28106087474766805,0.6435349907595165,0.9230769230769231,0.0,0.00048828125
province_block,0.05,B6_evspark_cover,B3_temporal_rank,heldout_recall_1km,True,15,0.0989642451170529,0.0989642451170529,0.09447746063357747,0.05616811046149941,0.14789162847718282,0.8,0.13333333333333333,0.002976637011170516
province_block,0.05,B6_evspark_cover,B3_temporal_rank,heldout_recall_2km,True,15,0.22398641952470644,0.22398641952470644,0.27360408450304197,0.13678149115700056,0.3102699131526649,0.8666666666666667,0.13333333333333333,0.0014737808438751421
province_block,0.05,B6_evspark_cover,B3_temporal_rank,heldout_top25_recall_2km,True,15,0.22046337682150038,0.22046337682150038,0.21052631578947367,0.11160617551784599,0.33119444213300037,0.6666666666666666,0.26666666666666666,0.004439092656792155
province_block,0.05,B6_evspark_cover,B3_temporal_rank,temporal_incremental_coverage,True,15,-0.007374630265488438,-0.007374630265488438,-0.014117089172878537,-0.04193338746833296,0.025449860184532876,0.4,0.0,0.5994873046875
province_block,0.05,B6_evspark_cover,B3_temporal_rank,bottom20_final_coverage,True,15,-0.03218695189066598,-0.03218695189066598,0.021234919119269002,-0.1358283137293332,0.05788926083232374,0.6,0.0,0.846923828125
province_block,0.05,B6_evspark_cover,B3_temporal_rank,zone_jain,True,15,0.05153823024389153,0.05153823024389153,0.05383978829064501,0.039481301811947235,0.06268017188400159,1.0,0.0,6.103515625e-05
province_block,0.05,B6_evspark_cover,B3_temporal_rank,zone_gini,False,15,-0.046080743783181076,0.046080743783181076,0.049933230871011425,0.035405833248174395,0.05605276364435104,1.0,0.0,6.103515625e-05
province_block,0.05,B6_evspark_cover,B3_temporal_rank,mean_service_distance_km,False,15,-2.728744599914436,2.728744599914436,1.7698175327941148,1.6014901625607993,4.054191334371953,1.0,0.0,6.103515625e-05
province_block,0.05,B6_evspark_cover,B3_temporal_rank,p95_service_distance_km,False,15,-11.356545820369188,11.356545820369188,7.82103030134904,6.439984436216165,16.950854903996625,0.8666666666666667,0.06666666666666667,0.0012250235420688657
province_block,0.05,B6_evspark_cover,B3_temporal_rank,redundancy_jaccard,False,15,-0.21303469956818671,0.21303469956818671,0.182638764080713,0.15568224614796802,0.27705379126051516,1.0,0.0,6.103515625e-05
province_block,0.05,B6_evspark_cover,B3_temporal_rank,runtime_seconds,False,15,0.19568213040003382,-0.19568213040003382,-0.06060036600001695,-0.38210185094161564,-0.061408621515070136,0.0,0.0,6.103515625e-05
province_block,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_temporal_demand_capture,True,15,0.08600126900044551,0.08600126900044551,0.08953103817776488,0.0537649027156686,0.11742937090294109,0.8666666666666667,0.13333333333333333,0.0014737808438751421
province_block,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,normalized_heldout_capture,True,13,0.33786113750523594,0.33786113750523594,0.2721864654844413,0.2124932034441544,0.4808722530510159,1.0,0.0,0.000244140625
province_block,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_recall_1km,True,15,0.09444422123826786,0.09444422123826786,0.10191308624280032,0.06014984700136428,0.12824738902956262,0.8,0.2,0.002217721464237049
province_block,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_recall_2km,True,15,0.16836031352578976,0.16836031352578976,0.13993656934186308,0.10804393162117872,0.22993521385683494,0.8666666666666667,0.13333333333333333,0.0014737808438751421
province_block,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_top25_recall_2km,True,15,0.1989814803807939,0.1989814803807939,0.2,0.11700870605367172,0.28323084700387335,0.7333333333333333,0.26666666666666666,0.0033456181158508813
province_block,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,temporal_incremental_coverage,True,15,0.08734585784263492,0.08734585784263492,0.08640683541514642,0.051641376946081306,0.1278247015140926,1.0,0.0,6.103515625e-05
province_block,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,bottom20_final_coverage,True,15,0.13015682022488984,0.13015682022488984,0.13624139085032336,0.08150919739640237,0.18073253753311325,1.0,0.0,6.103515625e-05
province_block,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,zone_jain,True,15,0.00743416327108202,0.00743416327108202,0.006880074313134199,0.0002867019844765873,0.014707617726013157,0.8,0.0,0.041259765625
province_block,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,zone_gini,False,15,-0.0069088357109024535,0.0069088357109024535,0.005976371534415215,0.0006041801792250561,0.013423998806852806,0.8,0.0,0.0301513671875
province_block,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,mean_service_distance_km,False,15,-0.3100656961967675,0.3100656961967675,0.1625300185664238,0.004330314581967658,0.6886473888062106,0.7333333333333333,0.0,0.10699462890625
province_block,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,p95_service_distance_km,False,15,2.903544941294497,-2.903544941294497,-1.0920346455790186,-6.055963051646202,-0.3473645095729579,0.4,0.0,0.12054443359375
province_block,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,redundancy_jaccard,False,15,0.08153103614488928,-0.08153103614488928,-0.050899159034742666,-0.127703898633097,-0.0454607653096546,0.0,0.0,6.103515625e-05
province_block,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,runtime_seconds,False,15,0.18821451260003716,-0.18821451260003716,-0.058819285000026866,-0.368632110045005,-0.05635812694669545,0.0,0.0,6.103515625e-05
province_block,0.05,B6_evspark_cover,B5_static_coverage,heldout_temporal_demand_capture,True,15,0.06839325842683354,0.06839325842683354,0.049936867985275885,0.03234026605237691,0.10603012442888503,0.8,0.13333333333333333,0.0057715890441035304
province_block,0.05,B6_evspark_cover,B5_static_coverage,normalized_heldout_capture,True,13,0.41638844247525125,0.41638844247525125,0.31235391966839005,0.22662720142231038,0.6127820113785446,0.9230769230769231,0.0,0.001708984375
province_block,0.05,B6_evspark_cover,B5_static_coverage,heldout_recall_1km,True,15,0.07054928886312978,0.07054928886312978,0.04134089107128831,0.03165321706910324,0.11100807489285036,0.8,0.13333333333333333,0.0057715890441035304
province_block,0.05,B6_evspark_cover,B5_static_coverage,heldout_recall_2km,True,15,0.1568605319998957,0.1568605319998957,0.07689568695753562,0.06915314141774952,0.24980280204656422,0.8,0.13333333333333333,0.007132413699395206
province_block,0.05,B6_evspark_cover,B5_static_coverage,heldout_top25_recall_2km,True,15,0.15458458894271251,0.15458458894271251,0.11000000000000004,0.048364017132752846,0.27622949802866853,0.6666666666666666,0.2,0.015022338553107788
province_block,0.05,B6_evspark_cover,B5_static_coverage,temporal_incremental_coverage,True,15,-0.013407055436499988,-0.013407055436499988,-0.0026063812203883027,-0.03794583929224924,0.00809703713924365,0.4666666666666667,0.0,0.48870849609375
province_block,0.05,B6_evspark_cover,B5_static_coverage,bottom20_final_coverage,True,15,-0.07937205988879957,-0.07937205988879957,-0.06220742058195172,-0.16931412604470567,-0.0006093286798879884,0.3333333333333333,0.0,0.1876220703125
province_block,0.05,B6_evspark_cover,B5_static_coverage,zone_jain,True,15,0.03801596295817847,0.03801596295817847,0.040783454269816805,0.024796918215868578,0.05154160581516414,0.8666666666666667,0.0,0.00030517578125
province_block,0.05,B6_evspark_cover,B5_static_coverage,zone_gini,False,15,-0.03404115012427919,0.03404115012427919,0.036535035949935235,0.022198926700824413,0.04581525687580981,0.8666666666666667,0.0,0.00030517578125
province_block,0.05,B6_evspark_cover,B5_static_coverage,mean_service_distance_km,False,15,-2.096480532694947,2.096480532694947,1.742121779535331,1.1934420228122709,3.2430045363528133,0.9333333333333333,0.0,0.00042724609375
province_block,0.05,B6_evspark_cover,B5_static_coverage,p95_service_distance_km,False,15,-9.133487281575729,9.133487281575729,6.908312625648353,4.572525434220203,14.69044644682904,0.8666666666666667,0.06666666666666667,0.001887179308509098
province_block,0.05,B6_evspark_cover,B5_static_coverage,redundancy_jaccard,False,15,-0.12620095303879275,0.12620095303879275,0.09035696315436717,0.051851587378114544,0.2113523066856298,0.8,0.0,0.00201416015625
