province,budget_fraction,method,heldout_temporal_demand_capture,normalized_heldout_capture,heldout_recall_1km,heldout_recall_2km,heldout_top25_recall_2km,temporal_incremental_coverage,bottom20_final_coverage,zone_jain,zone_gini,mean_service_distance_km,p95_service_distance_km,redundancy_jaccard,runtime_seconds,candidate_availability_capture_upper_bound,candidate_availability_recall_1km_upper_bound,candidate_availability_recall_2km_upper_bound,normalized_heldout_recall_1km,normalized_heldout_recall_2km
hochiminh,0.02,B3_temporal_rank,0.018388783916399115,0.030747329196421817,0.020439102234418985,0.02412085071424626,0.02666666666666667,0.04863028707456111,0.06830658155622832,0.2729806810755227,0.7555550599951167,9.254476076003158,26.30687799013056,0.5635136516895414,0.0031661793333720802,0.44845809972613404,0.508984383631665,0.7142605977524962,0.030020161238304467,0.02780137779958888
hochiminh,0.02,B4_weighted_spatial_diversity,0.03627493321187477,0.09263175460694155,0.04674794145422085,0.09101768978179177,0.0503030303030303,0.015699617958973736,0.03371232968211367,0.3042902141011615,0.7283486916538328,3.63742733910814,10.505125072825392,0.0,0.011837935666790145,0.44845809972613404,0.508984383631665,0.7142605977524962,0.1020956298190866,0.13956802815569172
hochiminh,0.02,B5_static_coverage,0.04771526868539577,0.08870228284430941,0.0459498918028419,0.12588371228195613,0.15242424242424243,0.07315181097116545,0.08694490875806667,0.28349536219019394,0.7462083082060132,5.348828465362888,15.05275751760347,0.09203523054697349,0.461915605999972,0.44845809972613404,0.508984383631665,0.7142605977524962,0.07422738621125523,0.16006122513285628
hochiminh,0.02,B6_evspark_cover,0.10208524833230624,0.24325348208970654,0.10972720355751797,0.2806573945887056,0.346060606060606,0.10003065542423585,0.15935343091371526,0.3056555888004323,0.7260719901629726,3.323554446393576,8.623130006870182,0.06681133280396218,0.3339639563332639,0.44845809972613404,0.508984383631665,0.7142605977524962,0.2242888701220335,0.40277733990844694
hochiminh,0.05,B1_random,0.10635024792922772,0.23111025757650125,0.11585358778871706,0.2706033336689068,0.31088888888888894,0.09969462841315392,0.11740263455174428,0.3255593661402761,0.709013631894957,3.2345985875032177,9.295685481560016,0.01355923056837887,0.001271641655577898,0.44845809972613404,0.508984383631665,0.7142605977524962,0.21912954860026881,0.36406352052044966
hochiminh,0.05,B2_poi_density,0.03585937830875738,0.059959381471393014,0.038620928431882744,0.05605557089790633,0.06999999999999999,0.07614372728701257,0.09701938214304497,0.2760313874482014,0.7527887641847252,9.055197832223042,26.024374702039676,0.20309847666567618,0.0019850979999015785,0.44845809972613404,0.508984383631665,0.7142605977524962,0.05672492291494696,0.06460891959270318
hochiminh,0.05,B3_temporal_rank,0.03596954557979285,0.06062363827961484,0.03780947929708867,0.06103915730201373,0.06999999999999999,0.08557326272861861,0.10061783941438558,0.27783211332150737,0.7513783670023472,6.529718306670641,21.87710092753376,0.20412650138236244,0.0038472436666173357,0.44845809972613404,0.508984383631665,0.7142605977524962,0.05612731429426366,0.07167196903381673
hochiminh,0.05,B4_weighted_spatial_diversity,0.08944194367256673,0.23281364689751638,0.09907228605113372,0.24605107007326513,0.21727272727272728,0.05129063230277211,0.07542052874804765,0.35100091319219984,0.6870778972649504,2.056267060661945,5.777969229035256,0.00042370780840601504,0.028318936333259142,0.44845809972613404,0.508984383631665,0.7142605977524962,0.22583247054886865,0.3701955836593827
hochiminh,0.05,B5_static_coverage,0.09768457445976346,0.1886958065506926,0.10540169223789499,0.22800839667601183,0.2493939393939394,0.14316201421439798,0.16522923695514877,0.31031362436151383,0.7225573189959421,4.135546840091913,12.203238854325917,0.03251108099867333,0.8262493326665208,0.44845809972613404,0.508984383631665,0.7142605977524962,0.17971057338127794,0.2931903253357457
hochiminh,0.05,B6_evspark_cover,0.22007446228761607,0.5226248763768999,0.24208950389655617,0.46960733078152783,0.5148484848484849,0.16417469583693298,0.24635989770039943,0.3529817014616626,0.6846078513272728,1.5089386487945469,5.391537095137223,0.02988936950424395,0.554499738333258,0.44845809972613404,0.508984383631665,0.7142605977524962,0.5033183865226595,0.677337033957668
hochiminh,0.1,B1_random,0.17156147309909922,0.37309260730292265,0.19373190909706697,0.3883866100278119,0.4426565656565657,0.17068488751978594,0.19566590165591413,0.36557359006551476,0.67390812467662,2.0277140976051844,6.722724940493869,0.012733361395926535,0.002012160888893454,0.44845809972613404,0.508984383631665,0.7142605977524962,0.3675295624379265,0.5265373356568895
hochiminh,0.1,B2_poi_density,0.09587033223694191,0.18051063756483254,0.09954909104527043,0.149310792341845,0.1824242424242424,0.15433060762602377,0.1744461721801922,0.29060923888947027,0.7398391593146195,5.2331487212839,15.68407296807589,0.07860521590304496,0.0026131383333449776,0.44845809972613404,0.508984383631665,0.7142605977524962,0.1640119111182207,0.18854727901678528
hochiminh,0.1,B3_temporal_rank,0.09596508723104831,0.1821237461142102,0.10797946084627325,0.16578158191128975,0.19424242424242424,0.18544204656828064,0.19233523543439002,0.2963989649998991,0.7347309641912428,4.761850006535499,15.459665842109798,0.07579332395147931,0.0041836786667772685,0.44845809972613404,0.508984383631665,0.7142605977524962,0.17999352794367282,0.21263034372401268
hochiminh,0.1,B4_weighted_spatial_diversity,0.16057880397064328,0.37475620155566564,0.17625169783553676,0.4190005549158518,0.4045454545454546,0.11556760013428873,0.15274264131302337,0.4198705933404762,0.6256892419294409,1.3817327459934685,3.8406091962141953,0.0014694359208134748,0.03829521700011659,0.44845809972613404,0.508984383631665,0.7142605977524962,0.360022960334004,0.5913462081502608
hochiminh,0.1,B5_static_coverage,0.1924144816018186,0.40378422047613083,0.2171153606999053,0.4103133666421844,0.4381818181818182,0.2101819005689062,0.24845566960266882,0.3526967712380153,0.6849974320527701,1.756949953362179,7.533055046939672,0.017262495443136794,0.7963430953333651,0.44845809972613404,0.508984383631665,0.7142605977524962,0.3951423281419886,0.5524547331630064
hochiminh,0.1,B6_evspark_cover,0.32290869567703967,0.7562539326423562,0.3926042591789966,0.586156075108596,0.6506060606060605,0.22350700827276182,0.32399416191511987,0.4118356080959738,0.6328045526665046,1.237877457627152,4.217237416529222,0.01698316835940573,0.46847748466673994,0.44845809972613404,0.508984383631665,0.7142605977524962,0.8123954206960419,0.8269741474666734
