province,block_id,budget_fraction,method,heldout_temporal_demand_capture,normalized_heldout_capture,heldout_recall_1km,heldout_recall_2km,heldout_top25_recall_2km,temporal_incremental_coverage,bottom20_final_coverage,zone_jain,zone_gini,mean_service_distance_km,p95_service_distance_km,redundancy_jaccard,runtime_seconds,candidate_availability_capture_upper_bound,candidate_availability_recall_1km_upper_bound,candidate_availability_recall_2km_upper_bound,normalized_heldout_recall_1km,normalized_heldout_recall_2km
cantho,1,0.05,B1_random,0.10053906571953415,0.1664928798162015,0.11318564145401308,0.30480821138113773,0.35666666666666663,0.10502053706807855,0.1686685341095978,0.1502983148896589,0.864351395155918,6.277850447013029,22.183625809769648,0.04473964560316572,0.0005204320000151105,0.6038640561117296,0.6409007859264771,0.8534234383624903,0.1766039985274687,0.35715940959623715
cantho,1,0.05,B2_poi_density,0.1468624995572552,0.2432045724047567,0.1385895275900273,0.26694184588993497,0.4,0.15897532458613156,0.337683160536541,0.11225398668289609,0.8984042622400297,9.871595135673083,40.81002364394342,0.5571799142948917,0.0008139490000758087,0.6038640561117296,0.6409007859264771,0.8534234383624903,0.21624178130735824,0.31278944764176
cantho,1,0.05,B3_temporal_rank,0.1523956844413618,0.25236753686357,0.1385895275900273,0.26694184588993497,0.4,0.1587342426461842,0.3334889487349793,0.1097253057689657,0.9007469071098309,9.866378055615174,40.786712238816,0.5398444091988731,0.0006723870001223986,0.6038640561117296,0.6409007859264771,0.8534234383624903,0.21624178130735824,0.31278944764176
cantho,1,0.05,B4_weighted_spatial_diversity,0.005681654046294147,0.009408829667521894,0.0,0.029688525589448643,0.0,0.05176102936269916,0.02311117618013873,0.142516756696443,0.8717308372284391,7.172120496601362,12.876795771673146,0.0,0.00245346800011248,0.6038640561117296,0.6409007859264771,0.8534234383624903,0.0,0.034787567642170246
cantho,1,0.05,B5_static_coverage,0.22272393584201505,0.3688312519810017,0.21205028294324146,0.4953832943769133,0.6,0.16076996977246452,0.33620594028709805,0.1173843077866881,0.8939400693451596,9.601552622861176,40.840321875252414,0.4419696037583336,0.06875337299970852,0.6038640561117296,0.6409007859264771,0.8534234383624903,0.33086288486400367,0.5804660056295524
cantho,1,0.05,B6_evspark_cover,0.1722178364302205,0.285193057422772,0.16966477521647672,0.3175851838286623,0.4,0.16126500872926572,0.2739985197051463,0.13969743996752704,0.8737271362808405,7.732447762222716,32.96568193746696,0.3308035051493921,0.061272753000139346,0.6038640561117296,0.6409007859264771,0.8534234383624903,0.2647286115763015,0.3721308433220795
cantho,1,0.1,B1_random,0.21405365044045915,0.35447324323084733,0.24866822246085998,0.5120355089381989,0.5833333333333334,0.18542282985405675,0.2926759450168067,0.21016590595018667,0.8116319732741196,4.318479309596641,14.86885402205902,0.037135704974588735,0.0005551378666344438,0.6038640561117296,0.6409007859264771,0.8534234383624903,0.38799799894360987,0.5999782592339732
cantho,1,0.1,B2_poi_density,0.22916011081303184,0.379489569703138,0.26694184588993497,0.2952472239991018,0.4,0.2164421143729247,0.43814801061785813,0.1271994026861896,0.8864097071731871,9.44021059488916,40.07031214457149,0.3907111455620498,0.0008380100002796098,0.6038640561117296,0.6409007859264771,0.8534234383624903,0.4165104049670459,0.34595631046366454
cantho,1,0.1,B3_temporal_rank,0.22916011081303184,0.379489569703138,0.26694184588993497,0.2952472239991018,0.4,0.21624953035397457,0.4379586929611693,0.12722858106528923,0.8863833115766311,9.440280031053316,40.07031214457149,0.39001654833646254,0.0006210110000210989,0.6038640561117296,0.6409007859264771,0.8534234383624903,0.4165104049670459,0.34595631046366454
cantho,1,0.1,B4_weighted_spatial_diversity,0.10902176582777075,0.18054024697174403,0.115820736443553,0.24831127408388445,0.3,0.09741711084617014,0.06782613985794442,0.2092133310841657,0.8126981254454724,3.7111775659122026,10.22581228160801,0.006535947712418301,0.00255724500038923,0.6038640561117296,0.6409007859264771,0.8534234383624903,0.18071554753381083,0.2909590514180542
cantho,1,0.1,B5_static_coverage,0.26842288051482643,0.4445087893510285,0.2444069795565366,0.6237335562993612,0.7,0.23427161758193343,0.4110104748769285,0.1720201280322309,0.8450064452177177,7.103843136319094,32.96568193746696,0.18944777469649293,0.05737733100022524,0.6038640561117296,0.6409007859264771,0.8534234383624903,0.38134916499318267,0.7308605883805493
cantho,1,0.1,B6_evspark_cover,0.30081076721781114,0.4981431899668389,0.275482227182986,0.6394391680843726,0.7,0.24267219210595758,0.3616617267131013,0.21732421291227033,0.8037054499705136,3.2297456295707194,10.61293994517208,0.1069728285846126,0.04872694900041097,0.6038640561117296,0.6409007859264771,0.8534234383624903,0.4298359952621259,0.7492636589771885
cantho,2,0.02,B1_random,0.0,,0.0,0.0,0.0,0.039241635852304536,0.06709758722003843,0.25704930259558795,0.7677139016298994,3.469609159555792,12.853702288041408,0.03791076056840025,0.0003726996666349199,0.0,0.0,0.0,,
cantho,2,0.02,B2_poi_density,0.0,,0.0,0.0,0.0,0.06468248129260869,0.0507799227341505,0.23881699633190492,0.7833427354257068,3.6682754939468847,13.634155601518637,0.6138837334084927,0.0006025739999131474,0.0,0.0,0.0,,
cantho,2,0.02,B3_temporal_rank,0.0,,0.0,0.0,0.0,0.05548662727691907,0.025846127784599614,0.23912309125238904,0.7834893728729466,3.683733916435556,13.634155601518637,0.6441937292437722,0.0005937190003351134,0.0,0.0,0.0,,
cantho,2,0.02,B4_weighted_spatial_diversity,0.0,,0.0,0.0,0.0,0.027957248531617383,0.036359086219475,0.26545521384206616,0.7591600598814425,2.663776134118009,9.55419728960388,0.0,0.0009745560000737896,0.0,0.0,0.0,,
cantho,2,0.02,B5_static_coverage,0.0,,0.0,0.0,0.0,0.055486627121997895,0.02584612772741226,0.23912309124339848,0.7834893728792687,3.683733916435556,13.634155601518637,0.6441937292437724,0.025394290999884106,0.0,0.0,0.0,,
cantho,2,0.02,B6_evspark_cover,0.0,,0.0,0.0,0.0,0.039190988987646495,0.050213926798575545,0.2685095029429326,0.7569647230281806,2.809705097289125,10.603309373085052,0.14035087719298245,0.01671084100007647,0.0,0.0,0.0,,
cantho,2,0.05,B1_random,0.0,,0.0,0.0,0.0,0.05756998782935423,0.08309476055644908,0.2737600911282806,0.7535847318353389,3.328874884148666,12.374087997729799,0.029087087138169054,0.0003947288333317071,0.0,0.0,0.0,,
