run_key,status,fold,province,block_id,local_passes,candidate_count,budget_k,selected_count,proposed_objective,temporal_incremental_coverage,bottom20_final_coverage,zone_jain,zone_gini,mean_service_distance_km,p95_service_distance_km,redundancy_jaccard,min_selected_pair_distance_km,heldout_temporal_demand_capture,heldout_recall_1km,heldout_recall_2km,heldout_top25_recall_2km,heldout_mean_nearest_selected_km,candidate_availability_capture_upper_bound,candidate_availability_recall_1km_upper_bound,candidate_availability_recall_2km_upper_bound,normalized_heldout_capture,normalized_heldout_recall_1km,normalized_heldout_recall_2km,marginal_evaluations,selected,swaps,local_evaluations,constraint_valid_indices,constraint_unique_indices,constraint_budget_ok,constraint_candidate_eligible,constraint_province_match,constraint_min_new_distance_ok,constraint_existing_exclusion_ok,constraint_all_ok,audited_min_new_distance_km,audited_min_existing_distance_km,runtime_seconds
local|3|thanhhoa|0|1,ok,3,thanhhoa,0,1,54,3,3,0.1231597109785769,0.055725835405902854,0.03592932178021291,0.13121211712157685,0.8804700920959201,6.232439644767732,17.393624793727305,0.13636363636363638,0.9363928923821783,0.06106611939477388,0.05280655507249578,0.1627467769528719,0.21052631578947367,10.063719609322984,0.06727493858703862,0.05690443973677714,0.21356231300892384,0.9077097753982797,0.9279865563524227,0.7620575683972454,56,3,0,153,True,True,True,True,True,True,True,True,0.9363928923821783,8.761895395618163,0.031196920999946087
local|3|thanhhoa|0|3,ok,3,thanhhoa,0,3,54,3,3,0.1231597109785769,0.055725835405902854,0.03592932178021291,0.13121211712157685,0.8804700920959201,6.232439644767732,17.393624793727305,0.13636363636363638,0.9363928923821783,0.06106611939477388,0.05280655507249578,0.1627467769528719,0.21052631578947367,10.063719609322984,0.06727493858703862,0.05690443973677714,0.21356231300892384,0.9077097753982797,0.9279865563524227,0.7620575683972454,56,3,0,153,True,True,True,True,True,True,True,True,0.9363928923821783,8.761895395618163,0.02993412000000717
local|3|thanhhoa|1|0,ok,3,thanhhoa,1,0,51,3,3,0.09476866473783527,0.07580223672378386,0.01818143428702492,0.18190702563459538,0.8373019613558372,5.657427498382376,31.564277240362163,0.2857142857142857,0.9450238571284122,0.0,0.0,0.0,0.0,74.41467931749747,0.016250315924465086,0.02829769336501307,0.02829769336501307,0.0,0.0,0.0,54,3,0,0,True,True,True,True,True,True,True,True,0.9450238571284122,0.8928247840541883,0.0037316419998205674
local|3|thanhhoa|1|1,ok,3,thanhhoa,1,1,51,3,3,0.09476866473783527,0.07580223672378386,0.01818143428702492,0.18190702563459538,0.8373019613558372,5.657427498382376,31.564277240362163,0.2857142857142857,0.9450238571284122,0.0,0.0,0.0,0.0,74.41467931749747,0.016250315924465086,0.02829769336501307,0.02829769336501307,0.0,0.0,0.0,54,3,0,144,True,True,True,True,True,True,True,True,0.9450238571284122,0.8928247840541883,0.026054012000031435
local|3|thanhhoa|1|3,ok,3,thanhhoa,1,3,51,3,3,0.09476866473783527,0.07580223672378386,0.01818143428702492,0.18190702563459538,0.8373019613558372,5.657427498382376,31.564277240362163,0.2857142857142857,0.9450238571284122,0.0,0.0,0.0,0.0,74.41467931749747,0.016250315924465086,0.02829769336501307,0.02829769336501307,0.0,0.0,0.0,54,3,0,144,True,True,True,True,True,True,True,True,0.9450238571284122,0.8928247840541883,0.03212824999991426
local|4|angiang|0|0,ok,4,angiang,0,0,231,12,12,0.21451615223598758,0.13435220570584727,0.11191010385375987,0.215343733521576,0.80662345869867,4.797620382757305,21.774780898203183,0.1292485589277033,0.5076938819520648,0.15605139104422275,0.22245055940887962,0.37989330048695014,0.25,10.61946102746069,0.21348870362671854,0.2640201795922938,0.44457542856459853,0.7309585396943344,0.8425513525231028,0.8545080903672798,284,12,0,0,True,True,True,True,True,True,True,True,0.5076938819520648,0.4042485359430579,0.02020980299994335
local|4|angiang|0|1,ok,4,angiang,0,1,231,12,12,0.21470400305514603,0.1355860532522463,0.11200657257022689,0.21558942581903107,0.8064167799630431,4.790507005437522,21.774780898203183,0.1256834965391115,0.5076938819520648,0.15417627848064108,0.22245055940887962,0.37989330048695014,0.25,10.61347538940902,0.21348870362671854,0.2640201795922938,0.44457542856459853,0.7221753463368992,0.8425513525231028,0.8545080903672798,284,12,1,1200,True,True,True,True,True,True,True,True,0.5076938819520648,0.4042485359430579,0.2540305190000254
local|4|angiang|0|3,ok,4,angiang,0,3,231,12,12,0.21470400305514603,0.1355860532522463,0.11200657257022689,0.21558942581903107,0.8064167799630431,4.790507005437522,21.774780898203183,0.1256834965391115,0.5076938819520648,0.15417627848064108,0.22245055940887962,0.37989330048695014,0.25,10.61347538940902,0.21348870362671854,0.2640201795922938,0.44457542856459853,0.7221753463368992,0.8425513525231028,0.8545080903672798,284,12,1,2400,True,True,True,True,True,True,True,True,0.5076938819520648,0.4042485359430579,0.5297828360000949
local|4|angiang|1|0,ok,4,angiang,1,0,230,12,12,0.1894353384134428,0.10687646659336406,0.23398522843437036,0.17279355610504543,0.8445387277195937,3.3591256908953318,10.532347397911687,0.08107995704894477,0.5214984446305326,0.31230343415635575,0.330834662114017,0.525576800257949,0.5714285714285714,3.017658649743671,0.48459762759322894,0.4599155650734925,0.8934592862006111,0.6444592717207916,0.7193378246747336,0.5882493006401409,296,12,0,0,True,True,True,True,True,True,True,True,0.5214984446305326,0.8067116585031279,0.023021656000082658
local|4|angiang|1|1,ok,4,angiang,1,1,230,12,12,0.1894353384134428,0.10687646659336406,0.23398522843437036,0.17279355610504543,0.8445387277195937,3.3591256908953318,10.532347397911687,0.08107995704894477,0.5214984446305326,0.31230343415635575,0.330834662114017,0.525576800257949,0.5714285714285714,3.017658649743671,0.48459762759322894,0.4599155650734925,0.8934592862006111,0.6444592717207916,0.7193378246747336,0.5882493006401409,296,12,0,1200,True,True,True,True,True,True,True,True,0.5214984446305326,0.8067116585031279,0.2973167510001531
local|4|angiang|1|3,ok,4,angiang,1,3,230,12,12,0.1894353384134428,0.10687646659336406,0.23398522843437036,0.17279355610504543,0.8445387277195937,3.3591256908953318,10.532347397911687,0.08107995704894477,0.5214984446305326,0.31230343415635575,0.330834662114017,0.525576800257949,0.5714285714285714,3.017658649743671,0.48459762759322894,0.4599155650734925,0.8934592862006111,0.6444592717207916,0.7193378246747336,0.5882493006401409,296,12,0,1200,True,True,True,True,True,True,True,True,0.5214984446305326,0.8067116585031279,0.9808279779999793
local|4|camau|0|0,ok,4,camau,0,0,21,2,2,0.09228418292712419,0.03329712882892516,0.10971372533527292,0.11247351448247518,0.8943079134012644,7.774880357004714,28.455873219291018,0.15384615384615385,2.9175310043218374,0.05176191820937884,0.07684104066833787,0.2597999402949478,0.2857142857142857,7.5613687778969405,0.056448545648829486,0.07684104066833787,0.4077824768853564,0.9169752314150572,1.0,0.6371042284094707,23,2,0,0,True,True,True,True,True,True,True,True,2.9175310043218374,8.970676718071541,0.002579342999979417
local|4|camau|0|1,ok,4,camau,0,1,21,2,2,0.09228418292712419,0.03329712882892516,0.10971372533527292,0.11247351448247518,0.8943079134012644,7.774880357004714,28.455873219291018,0.15384615384615385,2.9175310043218374,0.05176191820937884,0.07684104066833787,0.2597999402949478,0.2857142857142857,7.5613687778969405,0.056448545648829486,0.07684104066833787,0.4077824768853564,0.9169752314150572,1.0,0.6371042284094707,23,2,0,38,True,True,True,True,True,True,True,True,2.9175310043218374,8.970676718071541,0.11746009500006949
local|4|camau|0|3,ok,4,camau,0,3,21,2,2,0.09228418292712419,0.03329712882892516,0.10971372533527292,0.11247351448247518,0.8943079134012644,7.774880357004714,28.455873219291018,0.15384615384615385,2.9175310043218374,0.05176191820937884,0.07684104066833787,0.2597999402949478,0.2857142857142857,7.5613687778969405,0.056448545648829486,0.07684104066833787,0.4077824768853564,0.9169752314150572,1.0,0.6371042284094707,23,2,0,38,True,True,True,True,True,True,True,True,2.9175310043218374,8.970676718071541,0.042705957000180206
local|4|camau|1|0,ok,4,camau,1,0,22,2,2,0.14868166599209198,0.12424612821682299,0.16488506285950413,0.21860647093390387,0.8002838439135944,4.394067988121234,19.786707457405928,0.0,135.93791054273058,0.14025588933017014,0.22305601751527482,0.25093153471036805,0.3333333333333333,8.099299134296457,0.17281424091098674,0.22305601751527482,0.25093153471036805,0.8115991401565871,1.0,1.0,23,2,0,0,True,True,True,True,True,True,True,True,135.93791054273058,29.542256402632063,0.007010015000105341
local|4|camau|1|1,ok,4,camau,1,1,22,2,2,0.14868166599209198,0.12424612821682299,0.16488506285950413,0.21860647093390387,0.8002838439135944,4.394067988121234,19.786707457405928,0.0,135.93791054273058,0.14025588933017014,0.22305601751527482,0.25093153471036805,0.3333333333333333,8.099299134296457,0.17281424091098674,0.22305601751527482,0.25093153471036805,0.8115991401565871,1.0,1.0,23,2,0,40,True,True,True,True,True,True,True,True,135.93791054273058,29.542256402632063,0.03762212199990245
local|4|camau|1|3,ok,4,camau,1,3,22,2,2,0.14868166599209198,0.12424612821682299,0.16488506285950413,0.21860647093390387,0.8002838439135944,4.394067988121234,19.786707457405928,0.0,135.93791054273058,0.14025588933017014,0.22305601751527482,0.25093153471036805,0.3333333333333333,8.099299134296457,0.17281424091098674,0.22305601751527482,0.25093153471036805,0.8115991401565871,1.0,1.0,23,2,0,40,True,True,True,True,True,True,True,True,135.93791054273058,29.542256402632063,0.048887644999922486
local|4|hatinh|0|0,ok,4,hatinh,0,0,53,3,3,0.2838089395858614,0.24345114074712654,0.17495683732247852,0.12552893937259518,0.8869665878995565,2.9754423378939405,8.716722022805815,0.2857142857142857,0.7350738684747197,0.14149003335221594,0.1338403039504708,0.35424091464243,0.3333333333333333,6.941859178058002,0.21815291953270222,0.21951227559038833,0.43991288628234754,0.6485818922584067,0.6097167167098112,0.8052524163046885,55,3,0,0,True,True,True,True,True,True,True,True,0.7350738684747197,20.537373225629928,0.01753011499999957
local|4|hatinh|0|1,ok,4,hatinh,0,1,53,3,3,0.2838089395858614,0.24345114074712654,0.17495683732247852,0.12552893937259518,0.8869665878995565,2.9754423378939405,8.716722022805815,0.2857142857142857,0.7350738684747197,0.14149003335221594,0.1338403039504708,0.35424091464243,0.3333333333333333,6.941859178058002,0.21815291953270222,0.21951227559038833,0.43991288628234754,0.6485818922584067,0.6097167167098112,0.8052524163046885,55,3,0,150,True,True,True,True,True,True,True,True,0.7350738684747197,20.537373225629928,0.046977005000144345
local|4|hatinh|0|3,ok,4,hatinh,0,3,53,3,3,0.2838089395858614,0.24345114074712654,0.17495683732247852,0.12552893937259518,0.8869665878995565,2.9754423378939405,8.716722022805815,0.2857142857142857,0.7350738684747197,0.14149003335221594,0.1338403039504708,0.35424091464243,0.3333333333333333,6.941859178058002,0.21815291953270222,0.21951227559038833,0.43991288628234754,0.6485818922584067,0.6097167167098112,0.8052524163046885,55,3,0,150,True,True,True,True,True,True,True,True,0.7350738684747197,20.537373225629928,0.2117106099999546
local|4|hatinh|1|0,ok,4,hatinh,1,0,47,3,3,0.10620203967956665,0.02129787579386779,0.07704644152572389,0.1277567587969544,0.8850413093123997,3.509809334160047,16.468771464152105,0.6078431372549019,0.6413822550519809,0.09503435375450367,0.1954180041341853,0.20555517436025544,0.3333333333333333,10.126326480991684,0.10016222184343625,0.1954180041341853,0.20555517436025544,0.9488043696060581,1.0,1.0,71,3,0,0,True,True,True,True,True,True,True,True,0.6413822550519809,38.97357448473687,0.0312623340000755
local|4|hatinh|1|1,ok,4,hatinh,1,1,47,3,3,0.10620203967956665,0.02129787579386779,0.07704644152572389,0.1277567587969544,0.8850413093123997,3.509809334160047,16.468771464152105,0.6078431372549019,0.6413822550519809,0.09503435375450367,0.1954180041341853,0.20555517436025544,0.3333333333333333,10.126326480991684,0.10016222184343625,0.1954180041341853,0.20555517436025544,0.9488043696060581,1.0,1.0,71,3,0,132,True,True,True,True,True,True,True,True,0.6413822550519809,38.97357448473687,0.200914136999927
local|4|hatinh|1|3,ok,4,hatinh,1,3,47,3,3,0.10620203967956665,0.02129787579386779,0.07704644152572389,0.1277567587969544,0.8850413093123997,3.509809334160047,16.468771464152105,0.6078431372549019,0.6413822550519809,0.09503435375450367,0.1954180041341853,0.20555517436025544,0.3333333333333333,10.126326480991684,0.10016222184343625,0.1954180041341853,0.20555517436025544,0.9488043696060581,1.0,1.0,71,3,0,132,True,True,True,True,True,True,True,True,0.6413822550519809,38.97357448473687,0.06431901400014794
local|4|quangninh|0|0,ok,4,quangninh,0,0,93,5,5,0.10771631204232407,0.029847969494265922,0.04971062563205989,0.2517245216404907,0.7749601451396511,2.507198586074379,7.253700876299609,0.04,1.6669409653472127,0.20967274924168455,0.18605349053856507,0.4274356007322663,0.6,19.52821727349504,0.24858507307068406,0.22650081734886543,0.4678829275425666,0.8434647609837178,0.8214252500996417,0.9135524627437479,98,5,0,0,True,True,True,True,True,True,True,True,1.6669409653472127,4.702468870663851,0.034076732000130505
local|4|quangninh|0|1,ok,4,quangninh,0,1,93,5,5,0.10771631204232407,0.029847969494265922,0.04971062563205989,0.2517245216404907,0.7749601451396511,2.507198586074379,7.253700876299609,0.04,1.6669409653472127,0.20967274924168455,0.18605349053856507,0.4274356007322663,0.6,19.52821727349504,0.24858507307068406,0.22650081734886543,0.4678829275425666,0.8434647609837178,0.8214252500996417,0.9135524627437479,98,5,0,440,True,True,True,True,True,True,True,True,1.6669409653472127,4.702468870663851,0.14646150499993382
local|4|quangninh|0|3,ok,4,quangninh,0,3,93,5,5,0.10771631204232407,0.029847969494265922,0.04971062563205989,0.2517245216404907,0.7749601451396511,2.507198586074379,7.253700876299609,0.04,1.6669409653472127,0.20967274924168455,0.18605349053856507,0.4274356007322663,0.6,19.52821727349504,0.24858507307068406,0.22650081734886543,0.4678829275425666,0.8434647609837178,0.8214252500996417,0.9135524627437479,98,5,0,440,True,True,True,True,True,True,True,True,1.6669409653472127,4.702468870663851,0.14970905799987122
local|4|quangninh|1|0,ok,4,quangninh,1,0,101,6,6,0.1853213230392548,0.08863749638649208,0.15773166296223026,0.15275671546153574,0.8585618847626675,7.204010572579141,34.943999979287376,0.11383029592014451,1.5627198131879363,0.14894565087382688,0.20607841579160538,0.30872624819556427,0.3076923076923077,11.94736869819539,0.33740980893068934,0.37742962807434505,0.5867715479254589,0.44143841385602184,0.5460048720685293,0.5261438617585862,179,6,0,0,True,True,True,True,True,True,True,True,1.5627198131879363,17.466741389984197,0.025899879000007786
local|4|quangninh|1|1,ok,4,quangninh,1,1,101,6,6,0.18554112262089437,0.08599147816754998,0.15248057153718944,0.1475201988315664,0.8631851677700488,7.216645909770906,34.943999979287376,0.1277468956984574,0.965126699468221,0.1300130796568075,0.20607841579160538,0.3053993964871542,0.3076923076923077,11.982061470875323,0.33740980893068934,0.37742962807434505,0.5867715479254589,0.38532691171261935,0.5460048720685293,0.5204741054110396,179,6,1,570,True,True,True,True,True,True,True,True,0.965126699468221,17.466741389984197,0.15943640000000414
local|4|quangninh|1|3,ok,4,quangninh,1,3,101,6,6,0.18554112262089437,0.08599147816754998,0.15248057153718944,0.1475201988315664,0.8631851677700488,7.216645909770906,34.943999979287376,0.1277468956984574,0.965126699468221,0.1300130796568075,0.20607841579160538,0.3053993964871542,0.3076923076923077,11.982061470875323,0.33740980893068934,0.37742962807434505,0.5867715479254589,0.38532691171261935,0.5460048720685293,0.5204741054110396,179,6,1,1140,True,True,True,True,True,True,True,True,0.965126699468221,17.466741389984197,0.23534085799997229
local|4|quangtri|0|0,ok,4,quangtri,0,0,162,9,9,0.15310727948793645,0.11838379304387772,0.07317841633320941,0.19633981484302118,0.8230426993756073,3.2146661312947438,15.96832896273052,0.06768628747795415,0.6277958856026844,0.10611023332998716,0.15137582553516127,0.18853888781660777,0.2727272727272727,13.227467571729191,0.16330747405422794,0.22954802883687853,0.3321604348150893,0.6497573607363014,0.6594516463599519,0.567613924041151,185,9,0,0,True,True,True,True,True,True,True,True,0.6277958856026844,1.2965533205551003,0.014849713000103293
local|4|quangtri|0|1,ok,4,quangtri,0,1,162,9,9,0.15310727948793645,0.11838379304387772,0.07317841633320941,0.19633981484302118,0.8230426993756073,3.2146661312947438,15.96832896273052,0.06768628747795415,0.6277958856026844,0.10611023332998716,0.15137582553516127,0.18853888781660777,0.2727272727272727,13.227467571729191,0.16330747405422794,0.22954802883687853,0.3321604348150893,0.6497573607363014,0.6594516463599519,0.567613924041151,185,9,0,900,True,True,True,True,True,True,True,True,0.6277958856026844,1.2965533205551003,0.18971863899992059
local|4|quangtri|0|3,ok,4,quangtri,0,3,162,9,9,0.15310727948793645,0.11838379304387772,0.07317841633320941,0.19633981484302118,0.8230426993756073,3.2146661312947438,15.96832896273052,0.06768628747795415,0.6277958856026844,0.10611023332998716,0.15137582553516127,0.18853888781660777,0.2727272727272727,13.227467571729191,0.16330747405422794,0.22954802883687853,0.3321604348150893,0.6497573607363014,0.6594516463599519,0.567613924041151,185,9,0,900,True,True,True,True,True,True,True,True,0.6277958856026844,1.2965533205551003,0.22291470400000435
local|4|quangtri|1|0,ok,4,quangtri,1,0,167,9,9,0.1429105959761329,0.12441288195909302,0.03892127641687921,0.1874500104796431,0.832218988184857,3.677038535022579,17.99375756001473,0.08504739858906525,0.6277958856026844,0.03370120628421557,0.03292765716308206,0.054447094542815905,0.0,19.189590486631324,0.18947859453526691,0.20244275705259562,0.5375283936990397,0.17786286818769334,0.16265169296487744,0.10129156930322204,191,9,0,0,True,True,True,True,True,True,True,True,0.6277958856026844,1.2965533205551003,0.01900679300001684
local|4|quangtri|1|1,ok,4,quangtri,1,1,167,9,9,0.1429105959761329,0.12441288195909302,0.03892127641687921,0.1874500104796431,0.832218988184857,3.677038535022579,17.99375756001473,0.08504739858906525,0.6277958856026844,0.03370120628421557,0.03292765716308206,0.054447094542815905,0.0,19.189590486631324,0.18947859453526691,0.20244275705259562,0.5375283936990397,0.17786286818769334,0.16265169296487744,0.10129156930322204,191,9,0,900,True,True,True,True,True,True,True,True,0.6277958856026844,1.2965533205551003,0.1920411820001391
local|4|quangtri|1|3,ok,4,quangtri,1,3,167,9,9,0.1429105959761329,0.12441288195909302,0.03892127641687921,0.1874500104796431,0.832218988184857,3.677038535022579,17.99375756001473,0.08504739858906525,0.6277958856026844,0.03370120628421557,0.03292765716308206,0.054447094542815905,0.0,19.189590486631324,0.18947859453526691,0.20244275705259562,0.5375283936990397,0.17786286818769334,0.16265169296487744,0.10129156930322204,191,9,0,900,True,True,True,True,True,True,True,True,0.6277958856026844,1.2965533205551003,0.1997677490001024
local|4|tuyenquang|0|0,ok,4,tuyenquang,0,0,50,3,3,0.11776707678390022,0.1106801832284186,0.047042635340017167,0.07505091664152444,0.9300870248240427,5.9400190375212,21.282784285726102,0.0,13.676359543604537,0.0,0.0,0.0,0.0,55.51319212380593,0.1490887728408584,0.08335168289946153,0.449245653474776,0.0,0.0,0.0,53,3,0,0,True,True,True,True,True,True,True,True,13.676359543604537,1.1567640442018425,0.0038563959999464714
local|4|tuyenquang|0|1,ok,4,tuyenquang,0,1,50,3,3,0.11776707678390022,0.1106801832284186,0.047042635340017167,0.07505091664152444,0.9300870248240427,5.9400190375212,21.282784285726102,0.0,13.676359543604537,0.0,0.0,0.0,0.0,55.51319212380593,0.1490887728408584,0.08335168289946153,0.449245653474776,0.0,0.0,0.0,53,3,0,141,True,True,True,True,True,True,True,True,13.676359543604537,1.1567640442018425,0.03384292199984884
local|4|tuyenquang|0|3,ok,4,tuyenquang,0,3,50,3,3,0.11776707678390022,0.1106801832284186,0.047042635340017167,0.07505091664152444,0.9300870248240427,5.9400190375212,21.282784285726102,0.0,13.676359543604537,0.0,0.0,0.0,0.0,55.51319212380593,0.1490887728408584,0.08335168289946153,0.449245653474776,0.0,0.0,0.0,53,3,0,141,True,True,True,True,True,True,True,True,13.676359543604537,1.1567640442018425,0.031088726000007227
local|4|tuyenquang|1|0,ok,4,tuyenquang,1,0,54,3,3,0.11201806249772235,0.11060499433678944,0.047830273581531524,0.09080585957076658,0.9172148406705105,8.966193334479755,50.643885536922355,0.0,13.676359543604537,0.0,0.0,0.0,0.0,63.406103272875335,0.19209119934833527,0.19881517224394862,0.20712611265274594,0.0,0.0,0.0,57,3,0,0,True,True,True,True,True,True,True,True,13.676359543604537,1.1567640442018425,0.00415493300010894
local|4|tuyenquang|1|1,ok,4,tuyenquang,1,1,54,3,3,0.11201806249772235,0.11060499433678944,0.047830273581531524,0.09080585957076658,0.9172148406705105,8.966193334479755,50.643885536922355,0.0,13.676359543604537,0.0,0.0,0.0,0.0,63.406103272875335,0.19209119934833527,0.19881517224394862,0.20712611265274594,0.0,0.0,0.0,57,3,0,153,True,True,True,True,True,True,True,True,13.676359543604537,1.1567640442018425,0.03360849099999541
local|4|tuyenquang|1|3,ok,4,tuyenquang,1,3,54,3,3,0.11201806249772235,0.11060499433678944,0.047830273581531524,0.09080585957076658,0.9172148406705105,8.966193334479755,50.643885536922355,0.0,13.676359543604537,0.0,0.0,0.0,0.0,63.406103272875335,0.19209119934833527,0.19881517224394862,0.20712611265274594,0.0,0.0,0.0,57,3,0,153,True,True,True,True,True,True,True,True,13.676359543604537,1.1567640442018425,0.03302289400016889
local|5|gialai|0|0,ok,5,gialai,0,0,36,2,2,0.10717911394405275,0.0314311690688839,0.07933827738225697,0.23758742377278694,0.7842997979005848,4.244800758783515,16.116229651068714,0.5238095238095238,1.6780267619799043,0.01249357859943841,0.005797273850242529,0.06744800002026452,0.0,18.402430282541005,0.07925036838540853,0.10054633725914293,0.23211511353600467,0.1576469466826947,0.057657732825224,0.2905799583352089,40,2,0,0,True,True,True,True,True,True,True,True,1.6780267619799043,67.1758776009212,0.003172956000071281
local|5|gialai|0|1,ok,5,gialai,0,1,36,2,2,0.10717911394405275,0.0314311690688839,0.07933827738225697,0.23758742377278694,0.7842997979005848,4.244800758783515,16.116229651068714,0.5238095238095238,1.6780267619799043,0.01249357859943841,0.005797273850242529,0.06744800002026452,0.0,18.402430282541005,0.07925036838540853,0.10054633725914293,0.23211511353600467,0.1576469466826947,0.057657732825224,0.2905799583352089,40,2,0,68,True,True,True,True,True,True,True,True,1.6780267619799043,67.1758776009212,0.01674775299989051
local|5|gialai|0|3,ok,5,gialai,0,3,36,2,2,0.10717911394405275,0.0314311690688839,0.07933827738225697,0.23758742377278694,0.7842997979005848,4.244800758783515,16.116229651068714,0.5238095238095238,1.6780267619799043,0.01249357859943841,0.005797273850242529,0.06744800002026452,0.0,18.402430282541005,0.07925036838540853,0.10054633725914293,0.23211511353600467,0.1576469466826947,0.057657732825224,0.2905799583352089,40,2,0,68,True,True,True,True,True,True,True,True,1.6780267619799043,67.1758776009212,0.017120788000056564
local|5|gialai|1|0,ok,5,gialai,1,0,51,3,3,0.18469298189677158,0.12505799943342072,0.16259054959457855,0.16882748283198729,0.8466942737262912,7.39644327049241,27.014161391488766,0.34964039163188704,1.6051011110441427,0.13999858222693737,0.23124816519744223,0.23124816519744223,0.3,21.930791450864998,0.20200894414948856,0.2958181935630509,0.33895985418841285,0.6930316022212218,0.7817239447382193,0.6822287723457114,69,3,0,0,True,True,True,True,True,True,True,True,1.6051011110441427,50.29419380741678,0.00519444199994723
local|5|gialai|1|1,ok,5,gialai,1,1,51,3,3,0.18474804525983457,0.12596783003409423,0.1588964171773253,0.17023682448880162,0.84568140037878,7.364021748755603,27.014161391488766,0.32648108774969153,1.6051011110441427,0.1419866507863749,0.23124816519744223,0.23124816519744223,0.3,21.837595770813113,0.20200894414948856,0.2958181935630509,0.33895985418841285,0.7028730900217142,0.7817239447382193,0.6822287723457114,69,3,1,144,True,True,True,True,True,True,True,True,1.6051011110441427,50.29419380741678,0.030057752999937293
local|5|gialai|1|3,ok,5,gialai,1,3,51,3,3,0.18474804525983457,0.12596783003409423,0.1588964171773253,0.17023682448880162,0.84568140037878,7.364021748755603,27.014161391488766,0.32648108774969153,1.6051011110441427,0.1419866507863749,0.23124816519744223,0.23124816519744223,0.3,21.837595770813113,0.20200894414948856,0.2958181935630509,0.33895985418841285,0.7028730900217142,0.7817239447382193,0.6822287723457114,69,3,1,288,True,True,True,True,True,True,True,True,1.6051011110441427,50.29419380741678,0.062390605000018695
local|5|khanhhoa|0|0,ok,5,khanhhoa,0,0,213,11,11,0.4361157584887668,0.3140738310322222,0.4075484972322143,0.1167968880349352,0.8954731993269964,33.757870641800416,460.07686070960654,0.21813898151466563,0.5341086013984506,0.18007306287821775,0.22835647399985148,0.25595602457503897,0.3,11.750978453100617,0.41878995273749087,0.4703256377458589,0.5439510796691349,0.4299842001966378,0.48552844172880116,0.4705497132770238,490,11,0,0,True,True,True,True,True,True,True,True,0.5341086013984506,23.639743353986695,0.050404217000050267
local|5|khanhhoa|0|1,ok,5,khanhhoa,0,1,213,11,11,0.4364608117589114,0.31298140839880184,0.3957214998165732,0.11767733779836183,0.8946075945511178,33.73031288387393,460.07686070960654,0.20880443851870356,0.5341086013984506,0.17513726011923442,0.24341045953547627,0.25595602457503897,0.3,11.616299636631021,0.41878995273749087,0.4703256377458589,0.5439510796691349,0.41819833301735226,0.5175360218551459,0.4705497132770238,490,11,1,1100,True,True,True,True,True,True,True,True,0.5341086013984506,23.639743353986695,0.37933693499985566
local|5|khanhhoa|0|3,ok,5,khanhhoa,0,3,213,11,11,0.4364608117589114,0.31298140839880184,0.3957214998165732,0.11767733779836183,0.8946075945511178,33.73031288387393,460.07686070960654,0.20880443851870356,0.5341086013984506,0.17513726011923442,0.24341045953547627,0.25595602457503897,0.3,11.616299636631021,0.41878995273749087,0.4703256377458589,0.5439510796691349,0.41819833301735226,0.5175360218551459,0.4705497132770238,490,11,1,2200,True,True,True,True,True,True,True,True,0.5341086013984506,23.639743353986695,0.7262454130000151
local|5|khanhhoa|1|0,ok,5,khanhhoa,1,0,201,11,11,0.1385108397598725,0.06563246535586813,0.09556088621454326,0.20398481049743478,0.8157342800874039,2.461723949581759,9.074986790569072,0.01818181818181818,0.6285313732759573,0.23657594542588567,0.27178975381906545,0.4786102688055729,0.5,8.33900754799263,0.4703306656231907,0.5916187519280323,0.7343042701744278,0.5029991933705221,0.45940016764736935,0.6517873969218279,221,11,0,0,True,True,True,True,True,True,True,True,0.6285313732759573,3.9630876623962767,0.019695396000088294
local|5|khanhhoa|1|1,ok,5,khanhhoa,1,1,201,11,11,0.1385108397598725,0.06563246535586813,0.09556088621454326,0.20398481049743478,0.8157342800874039,2.461723949581759,9.074986790569072,0.01818181818181818,0.6285313732759573,0.23657594542588567,0.27178975381906545,0.4786102688055729,0.5,8.33900754799263,0.4703306656231907,0.5916187519280323,0.7343042701744278,0.5029991933705221,0.45940016764736935,0.6517873969218279,221,11,0,1100,True,True,True,True,True,True,True,True,0.6285313732759573,3.9630876623962767,0.23907581800017397
local|5|khanhhoa|1|3,ok,5,khanhhoa,1,3,201,11,11,0.1385108397598725,0.06563246535586813,0.09556088621454326,0.20398481049743478,0.8157342800874039,2.461723949581759,9.074986790569072,0.01818181818181818,0.6285313732759573,0.23657594542588567,0.27178975381906545,0.4786102688055729,0.5,8.33900754799263,0.4703306656231907,0.5916187519280323,0.7343042701744278,0.5029991933705221,0.45940016764736935,0.6517873969218279,221,11,0,1100,True,True,True,True,True,True,True,True,0.6285313732759573,3.9630876623962767,0.2626474449998568
local|5|laichau|0|0,ok,5,laichau,0,0,16,1,1,0.0716586947855583,0.07331136336035182,0.03775517439863367,0.015551411321065882,0.9827260647557445,32.37121905222535,99.68065557502447,0.0,,0.03449301430061235,0.03221058320632064,0.0730162335717768,0.0,21.157260409328895,0.09801674243384181,0.07324282514860606,0.2044918431890028,0.3519094130667936,0.4397780006569513,0.3570618389130129,16,1,0,0,True,True,True,True,True,True,True,True,,,0.0013367480000852083
