run_key,method,rank,candidate_index,candidate_id,province_key,latitude,longitude,candidate_type,optimization_eligible,feasibility_status,due_diligence_required,robustness_family,temporal_condition,excluded_local_date,province,block_id
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,36,174,GEOF_gis_osm_traffic_a_free_parking_1253526772,hanoi,20.9730124,105.76251562979417,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,1,113,GEOF_gis_osm_traffic_a_free_parking_1210997737,hanoi,21.02387955,105.8413048751468,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,2,395,GEOF_gis_osm_traffic_a_free_fuel_711519580,hanoi,21.01926165,105.83238005,fuel_station,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,3,587,GEOF_gis_osm_traffic_free_parking_11167471043,hanoi,21.0289969,105.7934447,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,4,545,GEOF_gis_osm_transport_free_taxi_4968881233,hanoi,21.026146,105.8499665,transport_hub,True,unknown,True,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,5,328,GEOF_gis_osm_traffic_free_parking_13784047104,hanoi,21.0355832,105.7897792,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,6,152,GEOF_gis_osm_traffic_a_free_parking_1192885703,hanoi,21.0010356,105.83898844896342,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,7,387,GEOF_gis_osm_traffic_free_parking_4659378790,hanoi,21.0288555,105.836555,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,8,244,GEOF_gis_osm_traffic_a_free_parking_1249503159,hanoi,21.0368351,105.78475722476564,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B6_evspark_cover,B6_evspark_cover,9,352,GEOF_gis_osm_traffic_a_free_parking_1481487742,hanoi,20.98936765,105.84070852459536,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
