run_key,method,rank,candidate_index,candidate_id,province_key,latitude,longitude,candidate_type,optimization_eligible,feasibility_status,due_diligence_required,robustness_family,partition_mode,block_seed,province,block_id
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,2,625,GEOF_gis_osm_pois_a_free_supermarket_1188774710,hanoi,20.8727415,105.86904174634668,mall_supermarket,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,3,111,GEOF_gis_osm_traffic_a_free_fuel_1015879349,hanoi,20.9248689,105.70691606753876,fuel_station,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,4,80,GEOF_gis_osm_pois_a_free_supermarket_1188774711,hanoi,20.8703833,105.87372403131296,mall_supermarket,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,5,514,GEOF_gis_osm_transport_a_free_helipad_1234416566,hanoi,21.0387495,105.4894358510511,transport_hub,True,unknown,True,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,6,76,GEOF_gis_osm_traffic_a_free_service_765897211,hanoi,20.8085695,105.6625177265812,road_service,True,unknown,True,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,7,593,GEOF_gis_osm_transport_free_ferry_terminal_311473859,hanoi,20.784585,105.9252653,transport_hub,True,unknown,True,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,8,630,GEOF_gis_osm_transport_free_ferry_terminal_7173617332,hanoi,20.6090699,105.7792825,transport_hub,True,unknown,True,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,9,176,GEOF_gis_osm_traffic_a_free_fuel_1196405908,hanoi,20.68583125,105.73804297433604,fuel_station,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,10,126,GEOF_gis_osm_traffic_a_free_parking_1506986882,hanoi,20.867141,105.85279162774768,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,11,624,GEOF_gis_osm_traffic_a_free_parking_846064163,hanoi,20.92073505,105.70221279397536,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,12,581,GEOF_gis_osm_traffic_a_free_pier_1189831416,hanoi,21.058544,105.48875102382812,transport_hub,True,unknown,True,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,13,24,GEOF_gis_osm_transport_free_ferry_terminal_11152224541,hanoi,21.2107898,105.4358566,transport_hub,True,unknown,True,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,14,84,GEOF_gis_osm_traffic_a_free_fuel_1015879347,hanoi,20.8994361,105.5800866207968,fuel_station,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,15,516,GEOF_gis_osm_traffic_free_parking_2835735042,hanoi,20.6053043,105.7758936,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,16,518,GEOF_gis_osm_transport_a_free_helipad_1234416858,hanoi,20.79407945,105.6560641232528,transport_hub,True,unknown,True,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,17,7,GEOF_gis_osm_transport_free_ferry_terminal_311473670,hanoi,20.8838252,105.909027,transport_hub,True,unknown,True,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,18,109,GEOF_gis_osm_traffic_a_free_parking_962258161,hanoi,20.6807859,105.74774905,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,19,527,GEOF_gis_osm_traffic_a_free_parking_1394470365,hanoi,21.0107203,105.5303322523259,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,20,404,GEOF_gis_osm_transport_free_ferry_terminal_8343976473,hanoi,20.8141984,105.9105769,transport_hub,True,unknown,True,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,21,101,GEOF_gis_osm_traffic_a_free_fuel_1015879348,hanoi,20.9281208,105.68697855437554,fuel_station,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,22,205,GEOF_gis_osm_traffic_a_free_parking_1500957232,hanoi,20.8590455,105.84753749397396,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,23,525,GEOF_gis_osm_transport_free_ferry_terminal_11049489241,hanoi,21.060906,105.4758576,transport_hub,True,unknown,True,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,24,58,GEOF_gis_osm_transport_a_free_bus_station_768420575,hanoi,20.61318405,105.78759751707368,transport_hub,True,unknown,True,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,25,10,GEOF_gis_osm_traffic_a_free_fuel_1015879339,hanoi,21.05808995,105.5756061115881,fuel_station,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,26,442,GEOF_gis_osm_transport_free_ferry_terminal_9532373965,hanoi,20.7802309,105.946756,transport_hub,True,unknown,True,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,27,2,GEOF_gis_osm_transport_free_ferry_terminal_8336655801,hanoi,20.878906,105.9171149,transport_hub,True,unknown,True,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,28,23,GEOF_gis_osm_traffic_a_free_parking_1433296686,hanoi,20.99938635,105.50865224359627,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,29,285,GEOF_gis_osm_traffic_a_free_parking_570602365,hanoi,20.9085624,105.57488535592164,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,30,3,GEOF_gis_osm_transport_free_ferry_terminal_7099689670,hanoi,21.1098426,105.7269018,transport_hub,True,unknown,True,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,31,180,GEOF_gis_osm_traffic_a_free_fuel_1015879336,hanoi,20.9402622,105.73519219895454,fuel_station,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
