radius_km,alpha,fold,period,status,n_train,n_val,macro_spearman,macro_nmae,intercept,beta__tourism_hotel,beta__market_local,beta__commercial_industrial_area,beta__mall_supermarket,beta__transport_hub,beta__parking
5.0,0.1,1,weekday_morning,ok,2033,496,0.1051911019992459,0.7341423207884588,0.17579655079622952,1.1364401900920198e-15,1.6214412986906167e-17,0.001580786831000435,0.0013542043177554523,1.6052239787910283e-14,1.1709883810267736e-12
5.0,0.1,1,weekday_evening,ok,2033,496,0.12253137956359028,0.7345636588286364,0.22846996690451582,3.5813791939061315e-19,1.037862237246706e-21,0.001455452739888572,0.0014989775320546337,2.7755053004089203e-22,0.0005439201901871566
5.0,0.1,1,weekend_midday,ok,2033,496,0.07120858763034119,0.6895623045732192,0.21935924850647967,6.0970529987931905e-05,2.2782884501159764e-15,0.0015433261821868967,0.0025505297033521774,7.263529413104959e-05,2.2012889051565732e-15
5.0,0.1,1,weekend_evening,ok,2033,496,0.08100553720608786,0.7187707604881057,0.2508981598968253,9.758015237080845e-14,8.190490944757782e-16,0.0016007209864783544,0.0019394294713170964,1.0488873170865009e-16,0.0006405282220151785
5.0,0.1,2,weekday_morning,ok,2007,522,0.08309131661677316,0.7055716075135088,0.16957561280351688,6.599285065158526e-05,0.0002156817864716982,0.0013117684720901086,4.614871854615736e-19,0.0015392372806035607,0.00025239540812228254
5.0,0.1,2,weekday_evening,ok,2007,522,0.11190857227881344,0.6531583845632989,0.22126928580416677,5.582518291505939e-05,1.6494270385847711e-15,0.002011295694477482,2.4088135210713644e-12,2.7384169158991955e-15,1.726194983407026e-12
5.0,0.1,2,weekend_midday,ok,2007,522,0.06927172328161109,0.6982292100438072,0.21496917014323472,0.00018063426193608084,7.345812408153917e-05,0.0010764337963178677,0.0008884057375565835,0.0014564564298502043,0.0003744293126339088
5.0,0.1,2,weekend_evening,ok,2007,522,0.10602359149349773,0.6689891158005068,0.2435260510585201,3.938154855816583e-06,3.056828302422846e-16,0.002036068369064034,1.2550049005078237e-15,6.7663884335908185e-22,0.0004615243529195054
5.0,0.1,3,weekday_morning,ok,2051,478,-0.026047218685409202,0.751607986723661,0.16700302365765055,0.00010751661987631824,5.008961302530501e-06,0.001707323822471095,0.0016311557720190993,0.0008112047851871249,0.0006427023936396794
5.0,0.1,3,weekday_evening,ok,2051,478,-0.06652709209873224,0.7022638607416193,0.21720076740130673,7.365735393114388e-05,3.414954009583246e-24,0.001763681954035316,0.0018611256918072234,3.044286076388245e-21,0.00048590323721549826
5.0,0.1,3,weekend_midday,ok,2051,478,-0.041968783073170056,0.7153449727080733,0.21278323068563626,0.0002532330287956846,3.312922289993528e-13,0.0017253336893257665,0.002501458553583332,0.0007679827881960066,0.00040205737333114073
5.0,0.1,3,weekend_evening,ok,2051,478,-0.07701019267944514,0.7047664553430318,0.24194099817631645,1.6573644875141353e-05,2.6527699211987593e-20,0.0018473932277133806,0.0023305861645022694,9.323620781840103e-19,0.0007145827367750757
5.0,0.1,4,weekday_morning,ok,2073,456,-0.05133923032779487,0.8308381649518436,0.1714881242734206,0.00012312477510391067,6.791897277652982e-16,0.0014517155834503227,0.001186080389636986,0.0006110400029211262,0.0003602511805327432
5.0,0.1,4,weekday_evening,ok,2073,456,-0.03933412532249465,0.769114824021646,0.2236650278572656,5.259328665876556e-05,3.4377762052220055e-21,0.001506874044398807,0.0012466759529028673,7.449774183438041e-20,0.0003355544462509923
5.0,0.1,4,weekend_midday,ok,2073,456,-0.06115645280468465,0.8371123248578373,0.22023451657066184,0.00025658069128195037,3.4075952941782906e-22,0.0014520435787911967,0.0020379314385438486,1.263997044778363e-23,8.220579260922633e-05
5.0,0.1,4,weekend_evening,ok,2073,456,-0.0554947223961725,0.7892485682221119,0.24849324379509757,1.8274749367701118e-13,2.758648186945516e-22,0.0016217639435833894,0.0017736373480603006,1.467775131591868e-22,0.00047601077829780513
5.0,0.1,5,weekday_morning,ok,1952,577,0.02444614490441804,0.8121518201743975,0.17176100789455573,0.00014544373205494814,6.15839733438299e-05,0.0014756493644649932,0.0020648938912862782,3.3079348710480885e-20,0.00038869366810078586
5.0,0.1,5,weekday_evening,ok,1952,577,-0.022817586719768298,0.747680711129783,0.2203254661236497,1.6294068601530035e-06,3.7429884485144845e-25,0.0015019844392192582,0.0022298969932596606,1.8681650970612062e-24,0.00042527456071274154
5.0,0.1,5,weekend_midday,ok,1952,577,-0.03692412917826906,0.7787842714177544,0.21800808720528655,0.0001535507706241771,1.5344116824079144e-17,0.0015015090405783161,0.002704359434897329,6.920863113558622e-22,0.00023360741411853614
5.0,0.1,5,weekend_evening,ok,1952,577,-0.03480871181087238,0.7764027373469914,0.24677461183595428,7.634258524556966e-14,1.5053810300665087e-17,0.0015724999205887083,0.0026824027078908752,5.691610254861243e-18,0.0005554724772142455
5.0,1.0,1,weekday_morning,ok,2033,496,0.10534802231908931,0.7341423595852004,0.1757965976255136,1.138469906440358e-15,1.6244224024863468e-17,0.0015807832873315443,0.0013541798237392511,1.6087164914468883e-14,1.1738797893260142e-12
5.0,1.0,1,weekday_evening,ok,2033,496,0.12253137956359028,0.7345636617604397,0.22847001868850186,3.5875127866158262e-19,1.0397445603407593e-21,0.0014554505444528184,0.001498952037654689,2.7802503934171333e-22,0.0005439109037976311
5.0,1.0,1,weekend_midday,ok,2033,496,0.07120858763034119,0.6895623291702329,0.21935928899849055,6.0979818708041594e-05,2.2807784155474034e-15,0.0015433243316348992,0.0025504617826497588,7.264360933089562e-05,2.203717839961635e-15
5.0,1.0,1,weekend_evening,ok,2033,496,0.08100117488655341,0.7187707672824992,0.25089822292012426,9.768462343259804e-14,8.200151387574466e-16,0.0016007188586760713,0.0019393952247718194,1.0500109622678967e-16,0.0006405199940653523
5.0,1.0,2,weekday_morning,ok,2007,522,0.08309131661677316,0.7055717455650146,0.1695758245902693,6.600143175183214e-05,0.00021569532386081592,0.0013117618616025474,4.601614584894115e-19,0.001538883059229556,0.0002524004499964583
5.0,1.0,2,weekday_evening,ok,2007,522,0.11190857227881344,0.6531583058837266,0.2212693494165788,5.582615359185054e-05,1.6512309845927612e-15,0.0020112669638781824,2.412737472476019e-12,2.741785689361283e-15,1.730778026109982e-12
5.0,1.0,2,weekend_midday,ok,2007,522,0.06934483695935241,0.6982293545021571,0.21496936723665405,0.00018064525923599194,7.34818298538131e-05,0.0010764371178393127,0.0008883411907638542,0.0014561344708642584,0.0003744313098104847
5.0,1.0,2,weekend_evening,ok,2007,522,0.10593555466272353,0.6689890857605123,0.24352611603868438,3.93871297488094e-06,3.0527549749433413e-16,0.0020360366464232866,1.2540320754534735e-15,6.756722861177041e-22,0.0004615310173885452
5.0,1.0,3,weekday_morning,ok,2051,478,-0.026000896166140333,0.7516079043890321,0.16700313386691867,0.0001075224733809387,5.022348831570109e-06,0.0017073260393762224,0.001631119662549773,0.0008110434965419962,0.0006426986313948102
5.0,1.0,3,weekday_evening,ok,2051,478,-0.06652709209873224,0.7022638940420762,0.2172008175618335,7.366137530486183e-05,3.410034278547835e-24,0.0017636781181737701,0.0018610846801087367,3.0404771530152502e-21,0.00048590059525843466
5.0,1.0,3,weekend_midday,ok,2051,478,-0.041968783073170056,0.715344918641932,0.21278334270666432,0.00025324109974442656,3.3207042789603936e-13,0.0017253356881119539,0.0025014094658028846,0.0007678594315593851,0.00040205989271936454
5.0,1.0,3,weekend_evening,ok,2051,478,-0.07701019267944514,0.704766500869908,0.24194105794443785,1.657896165144282e-05,2.644737623242866e-20,0.0018473899869238372,0.0023305344309086868,9.295693349664686e-19,0.0007145768056609584
5.0,1.0,4,weekday_morning,ok,2073,456,-0.05133923032779487,0.8308382021977107,0.17148821026185954,0.000123130484667462,6.812267729338637e-16,0.001451716817201183,0.0011860613909499965,0.0006109129955745733,0.0003602512057071459
5.0,1.0,4,weekday_evening,ok,2073,456,-0.03933412532249465,0.7691148603477629,0.2236650628678105,5.259583684638916e-05,3.434987518813177e-21,0.0015068704821853682,0.001246648879963159,7.443741092617413e-20,0.0003355542494275625
5.0,1.0,4,weekend_midday,ok,2073,456,-0.06115645280468465,0.8371123802638177,0.2202345627365911,0.00025658425280089623,3.4049890712968395e-22,0.0014520404862238085,0.0020378855054122044,1.2630668791634943e-23,8.221184048902459e-05
5.0,1.0,4,weekend_evening,ok,2073,456,-0.0554947223961725,0.7892485927132191,0.24849329966281114,1.833249456994376e-13,2.766212980305787e-22,0.001621760233067513,0.0017736053822513685,1.4717078577352963e-22,0.0004760140850778818
5.0,1.0,5,weekday_morning,ok,1952,577,0.02444614490441804,0.8121517945972481,0.1717610638646894,0.0001454454393079543,6.159285848933405e-05,0.0014756471692232325,0.0020648361684703163,3.299650787722518e-20,0.0003886931250432085
5.0,1.0,5,weekday_evening,ok,1952,577,-0.022817586719768298,0.7476806599517806,0.22032552990843457,1.6326021883389023e-06,3.7213249127769634e-25,0.0015019831315494427,0.0022298408051847378,1.8572202801117188e-24,0.00042527433675210684
5.0,1.0,5,weekend_midday,ok,1952,577,-0.03692412917826906,0.7787843145264142,0.21800816039649723,0.000153554215564765,1.5398502792594118e-17,0.001501508060840476,0.0027042904409099295,6.943484173332378e-22,0.0002336114947647567
5.0,1.0,5,weekend_evening,ok,1952,577,-0.03480871181087238,0.7764026646444796,0.24677470367821572,7.641181324462644e-14,1.5068695154062863e-17,0.0015724989595685443,0.0026823393444883716,5.6969190085499866e-18,0.0005554750868718666
5.0,10.0,1,weekday_morning,ok,2033,496,0.10547589537612986,0.7341427474998998,0.17579706585256588,1.1589626010999834e-15,1.6545283324726766e-17,0.00158074784799169,0.0013539349364157507,1.6440528081231402e-14,1.20318253690344e-12
5.0,10.0,1,weekday_evening,ok,2033,496,0.12253137956359028,0.7345636911496639,0.2284705364509199,3.649402019994389e-19,1.0587483836306018e-21,0.0014554285842098315,0.0014986971413069395,2.828140971458961e-22,0.0005438180741617324
5.0,10.0,1,weekend_midday,ok,2033,496,0.0711807114244014,0.6895625751573966,0.21935969394570795,6.107268399767103e-05,2.30595468040268e-15,0.0015433058244578427,0.002549782789294605,7.272653672739869e-05,2.228354532731994e-15
5.0,10.0,1,weekend_evening,ok,2033,496,0.08099109292790634,0.71877083521545,0.2508988530627489,9.873500147349784e-14,8.297329030967796e-16,0.0016006975754982603,0.0019390528326066873,1.0613082131816593e-16,0.0006404377193224632
5.0,10.0,2,weekday_morning,ok,2007,522,0.08301353127182903,0.7055731223780285,0.16957793798640824,6.608702662066923e-05,0.00021583032291324814,0.0013116954010666817,4.471416724024342e-19,0.0015353501799593254,0.00025245086258152784
5.0,10.0,2,weekday_evening,ok,2007,522,0.11190857227881344,0.6531575192121594,0.22126998544158002,5.5835858691647914e-05,1.6693861450486538e-15,0.0020109797031208562,2.4523385030597326e-12,2.7757125605789267e-15,1.7772933907366765e-12
5.0,10.0,2,weekend_midday,ok,2007,522,0.06940576868522863,0.6982307966592961,0.2149713341400556,0.00018075504147796874,7.371855949202626e-05,0.0010764700003588242,0.000887695594813004,0.001452923419425527,0.00037445129349143665
5.0,10.0,2,weekend_evening,ok,2007,522,0.10593555466272353,0.6689887854459089,0.2435267657256324,3.944295248762265e-06,3.012296347351885e-16,0.002035719486189441,1.2443399171152343e-15,6.660765637625575e-22,0.00046159762059382856
5.0,10.0,3,weekday_morning,ok,2051,478,-0.026000896166140333,0.7516070838897192,0.16700423419184843,0.00010758091878080157,5.1560593397042686e-06,0.0017073480384381034,0.0016307585499319445,0.0008094347977407428,0.0006426609415167774
5.0,10.0,3,weekday_evening,ok,2051,478,-0.06652709209873224,0.7022642269549403,0.2172013190909478,7.370157911517874e-05,3.3612181852261745e-24,0.0017636397556186493,0.0018606746694822469,3.002662064227086e-21,0.00048587417336258505
5.0,10.0,3,weekend_midday,ok,2051,478,-0.041750080488558126,0.7153443800806208,0.21278446156453398,0.00025332172339598226,3.3994615582121104e-13,0.0017253555434066535,0.0025009185504837107,0.0007666288816555582,0.00040208501499472887
5.0,10.0,3,weekend_evening,ok,2051,478,-0.07711229044901334,0.7047669560381974,0.24194165552945046,1.6632116469220745e-05,2.5657110053546532e-20,0.0018473575729072817,0.0023300172288994304,9.020877612696409e-19,0.0007145174970695045
5.0,10.0,4,weekday_morning,ok,2073,456,-0.05133923032779487,0.8308385750317857,0.17148906865027896,0.00012318748248614652,7.019099039575444e-16,0.0014517290220091763,0.0011858712714157458,0.0006096464975399177,0.00036025143146003135
5.0,10.0,4,weekday_evening,ok,2073,456,-0.03933412532249465,0.7691152235419655,0.2236654129237482,5.262133272338778e-05,3.407228020262342e-21,0.0015068348583441233,0.0012463782209159347,7.383686257960061e-20,0.0003355522749476465
5.0,10.0,4,weekend_midday,ok,2073,456,-0.06110399978288905,0.8371129342132857,0.22023502431831715,0.00025661985873077706,3.379058487590192e-22,0.0014520095578979483,0.002037426295083305,1.2538132942262189e-23,8.227229690002156e-05
5.0,10.0,4,weekend_evening,ok,2073,456,-0.0554947223961725,0.7892488375992931,0.2484938582649226,1.8919930688874847e-13,2.8429799391103104e-22,0.0016217231274594402,0.0017732857954586222,1.5116029777339732e-22,0.0004760471305414737
5.0,10.0,5,weekday_morning,ok,1952,577,0.02444614490441804,0.8121515389754795,0.17176162344472173,0.00014546250730184217,6.168167855570832e-05,0.0014756252102294165,0.0020642591298899787,3.2179490229133875e-20,0.0003886876862412461
5.0,10.0,5,weekday_evening,ok,1952,577,-0.022945226985023787,0.7476801483911345,0.22032616754778694,1.6645649916346734e-06,3.5102305429511845e-25,0.0015019700474726337,0.002229279068329348,1.750620942034786e-24,0.0004252720677007752
5.0,10.0,5,weekend_midday,ok,1952,577,-0.036736237385369616,0.7787847455279661,0.21800889215095845,0.00015358865529582595,1.595296218337061e-17,0.0015014982532091051,0.0027036007038865714,7.1737309621142795e-22,0.0002336522799085844
5.0,10.0,5,weekend_evening,ok,1952,577,-0.03480871181087238,0.7764019378486258,0.2467756219161982,7.710738569486003e-14,1.5218318492933883e-17,0.0015724893405060537,0.0026817058861456095,5.750266258945186e-18,0.0005555011565578279
