run_key,status,province,block_id,variant,budget_k,candidate_count,ablation_dexisting,selected_count,proposed_objective,temporal_incremental_coverage,bottom20_final_coverage,zone_jain,zone_gini,mean_service_distance_km,p95_service_distance_km,redundancy_jaccard,min_selected_pair_distance_km,heldout_temporal_demand_capture,heldout_recall_1km,heldout_recall_2km,heldout_top25_recall_2km,heldout_mean_nearest_selected_km,candidate_availability_capture_upper_bound,candidate_availability_recall_1km_upper_bound,candidate_availability_recall_2km_upper_bound,normalized_heldout_capture,normalized_heldout_recall_1km,normalized_heldout_recall_2km,marginal_evaluations,selected,swaps,local_evaluations,constraint_valid_indices,constraint_unique_indices,constraint_budget_ok,constraint_candidate_eligible,constraint_province_match,constraint_min_new_distance_ok,constraint_existing_exclusion_ok,constraint_all_ok,audited_min_new_distance_km,audited_min_existing_distance_km,runtime_seconds
ablation_v13|haiphong|1|A1_no_temporal,ok,haiphong,1,A1_no_temporal,8,153,0.25,8,0.11984964398348524,0.04724658395246363,0.05223471658113214,0.2998025975054161,0.7320795538646996,1.822548700646029,5.622934734206533,0.09693877551020409,0.5933390717590676,0.1230214965099212,0.1388219220958669,0.17479893927048834,0.14285714285714285,5.247809995077794,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.7943163413672465,0.7759848768971441,0.8134922925606828,169,8,0,0,True,True,True,True,True,True,True,True,0.5933390717590676,3.1813523870452474,0.025186346000282356
ablation_v13|haiphong|1|A2_no_existing_network,ok,haiphong,1,A2_no_existing_network,9,173,0.0,9,0.27987728747098145,0.0716336096562106,0.009047144121850339,0.2606803821929801,0.7673187970530015,4.3165755732800415,18.195400664653324,0.22690585142998534,0.5079888649318655,0.0,0.0,0.0,0.0,31.706642944699784,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.0,0.0,0.0,426,9,0,0,True,True,True,True,True,True,True,True,0.5079888649318655,0.10932073127127839,0.0367808910000349
ablation_v13|haiphong|1|A3_no_equity,ok,haiphong,1,A3_no_equity,8,153,0.25,8,0.04847132571702134,0.05997232682711157,0.057894200212725566,0.30727830905555753,0.7252306917428977,1.8843023405417814,7.002864753643548,0.03316326530612245,0.8714756640649219,0.030870820891347586,0.03411955431648427,0.03411955431648427,0.0,7.151211340772838,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.19932449369481728,0.1907210169426889,0.15878811723860176,185,8,0,0,True,True,True,True,True,True,True,True,0.8714756640649219,0.6990108260938286,0.014801697999700991
ablation_v13|haiphong|1|A4_no_local_search,ok,haiphong,1,A4_no_local_search,8,153,0.25,8,0.11981801634700598,0.04724658395246363,0.05223471658113214,0.2998025975054161,0.7320795538646996,1.822548700646029,5.622934734206533,0.09693877551020409,0.5933390717590676,0.1230214965099212,0.1388219220958669,0.17479893927048834,0.14285714285714285,5.247809995077794,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.7943163413672465,0.7759848768971441,0.8134922925606828,169,8,0,0,True,True,True,True,True,True,True,True,0.5933390717590676,3.1813523870452474,0.013474055999722623
ablation_v13|haiphong|1|Full,ok,haiphong,1,Full,8,153,0.25,8,0.11981801634700598,0.04724658395246363,0.05223471658113214,0.2998025975054161,0.7320795538646996,1.822548700646029,5.622934734206533,0.09693877551020409,0.5933390717590676,0.1230214965099212,0.1388219220958669,0.17479893927048834,0.14285714285714285,5.247809995077794,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.7943163413672465,0.7759848768971441,0.8134922925606828,169,8,0,0,True,True,True,True,True,True,True,True,0.5933390717590676,3.1813523870452474,0.013459156999942934
ablation_v13|haiphong|2|A1_no_temporal,ok,haiphong,2,A1_no_temporal,8,151,0.25,8,0.12286073087138842,0.03668965621004943,0.037091853076024486,0.2895021347938257,0.7416058850882046,2.1949042341579514,7.192547097413856,0.07129865835222979,0.9840360061615944,0.09363820013826578,0.08753358833308691,0.3623493375510778,0.3,9.375429979024645,0.09983086703645772,0.09630891792350528,0.37112466714149617,0.937968415160309,0.908883520035099,0.9763547660197087,171,8,0,0,True,True,True,True,True,True,True,True,0.9840360061615944,3.1813523870452474,0.015335478999986663
ablation_v13|haiphong|2|A2_no_existing_network,ok,haiphong,2,A2_no_existing_network,9,173,0.0,9,0.27987728747098145,0.0716336096562106,0.00867182591592205,0.2476371212228054,0.7792907890674143,3.9559643997750547,10.873499386089133,0.22690585142998534,0.5079888649318655,0.0,0.0,0.0,0.0,38.059031176593486,0.09983086703645772,0.09630891792350528,0.37112466714149617,0.0,0.0,0.0,426,9,0,0,True,True,True,True,True,True,True,True,0.5079888649318655,0.10932073127127839,0.04447624599970368
ablation_v13|haiphong|2|A3_no_equity,ok,haiphong,2,A3_no_equity,8,151,0.25,8,0.054559835410664795,0.05283478575040586,0.041098737152702916,0.291180594598404,0.7399924327250074,2.1845620127305336,7.523783532283787,0.015495086923658351,2.278491000589092,0.09355066240348216,0.08753358833308691,0.3623493375510778,0.3,9.793937418098432,0.09983086703645772,0.09630891792350528,0.37112466714149617,0.937091554752479,0.908883520035099,0.9763547660197087,172,8,0,0,True,True,True,True,True,True,True,True,2.278491000589092,0.6990108260938286,0.01392961000010473
ablation_v13|haiphong|2|A4_no_local_search,ok,haiphong,2,A4_no_local_search,8,151,0.25,8,0.12246541356158828,0.03668965621004943,0.037091853076024486,0.2895021347938257,0.7416058850882046,2.1949042341579514,7.192547097413856,0.07129865835222979,0.9840360061615944,0.09363820013826578,0.08753358833308691,0.3623493375510778,0.3,9.375429979024645,0.09983086703645772,0.09630891792350528,0.37112466714149617,0.937968415160309,0.908883520035099,0.9763547660197087,171,8,0,0,True,True,True,True,True,True,True,True,0.9840360061615944,3.1813523870452474,0.013866844999938621
ablation_v13|haiphong|2|Full,ok,haiphong,2,Full,8,151,0.25,8,0.12246541356158828,0.03668965621004943,0.037091853076024486,0.2895021347938257,0.7416058850882046,2.1949042341579514,7.192547097413856,0.07129865835222979,0.9840360061615944,0.09363820013826578,0.08753358833308691,0.3623493375510778,0.3,9.375429979024645,0.09983086703645772,0.09630891792350528,0.37112466714149617,0.937968415160309,0.908883520035099,0.9763547660197087,171,8,0,0,True,True,True,True,True,True,True,True,0.9840360061615944,3.1813523870452474,0.013853166999979294
